Date,Time,"Gust Speed (S-WCF 21038195:21038470-2),m/s,Tracadie Wharf","Solar Radiation (S-LIB 21038195:21025504-1),W/m²,Tracadie Wharf","Rain (S-RGB 21038195:21038368-1),mm,Tracadie Wharf","Temperature (S-TMB 21038195:21098956-1),°C,Tracadie Wharf","Battery (RX3000 BATTERY 21038195:21038195-B),V,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038454-3),°,Tracadie Wharf","Barometric Pressure (M-BP 21038195:21548412-1),kPa,Tracadie Wharf","Water Pressure (M-WP04 21038195:21558158-1),kPa,Tracadie Wharf","Diff Pressure (M-DP04 21038195:21558158-2),kPa,Tracadie Wharf","Water Temperature (M-WT 21038195:21558158-3),°C,Tracadie Wharf","Water Level (M-WL04 21038195:21558158-4),meters,Tracadie Wharf","Average wind speed (S-WCF 21038195:21038454-1),Km/h,Tracadie Wharf","Wind gust  speed (S-WCF 21038195:21038454-2),Km/h,Tracadie Wharf","Average Wind Speed (S-WCF 21038195:21038470-1),Km/h,Tracadie Wharf","Wind Gust Speed (S-WCF 21038195:21038470-2),Km/h,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038470-3),°,Tracadie Wharf","Rain (S-RGB 21038195:20698368-1),mm,Tracadie Wharf","Temperature (S-TMB 21038195:21038284-1),°C,Tracadie Wharf","Wind Speed (S-WCF 21038195:21038470-1),m/s,Tracadie Wharf"
12/20/2023,06:17:00 -0400,,,,,4.277,,102.314,107.05,4.736,7.09,-0.44364,,,,,,,,
12/20/2023,06:18:00 -0400,,1,0,5.44,,288,,,,,,10,13,,,,,,
12/20/2023,06:20:00 -0400,,1,0,5.49,,288,,,,,,10,13,,,,,,
12/20/2023,06:22:00 -0400,,1,0,5.44,4.271,286,102.317,107.001,4.684,7.09,-0.44878,11,13,,,,,,
12/20/2023,06:24:00 -0400,,1,0,5.44,,285,,,,,,11,13,,,,,,
12/20/2023,06:26:00 -0400,,1,0,5.39,,288,,,,,,11,13,,,,,,
12/20/2023,06:27:00 -0400,,,,,4.278,,102.318,107.199,4.881,6.99,-0.42923,,,,,,,,
12/20/2023,06:28:00 -0400,,1,0,5.39,,288,,,,,,8,11,,,,,,
12/20/2023,06:30:00 -0400,,1,0,5.39,,291,,,,,,11,16,,,,,,
12/20/2023,06:32:00 -0400,,1,0,5.33,4.277,291,102.34,107.334,4.994,6.89,-0.41792,11,14,,,,,,
12/20/2023,06:34:00 -0400,,1,0,5.36,,289,,,,,,10,12,,,,,,
12/20/2023,06:36:00 -0400,,1,0,5.39,,296,,,,,,8,12,,,,,,
12/20/2023,06:37:00 -0400,,,,,4.268,,102.32,107.199,4.879,6.99,-0.42943,,,,,,,,
12/20/2023,06:38:00 -0400,,1,0,5.33,,305,,,,,,11,13,,,,,,
12/20/2023,06:40:00 -0400,,1,0,5.33,,302,,,,,,13,16,,,,,,
12/20/2023,06:42:00 -0400,,1,0,5.36,4.275,302,102.332,107.314,4.982,6.99,-0.41918,12,13,,,,,,
12/20/2023,06:44:00 -0400,,1,0,5.26,,302,,,,,,12,16,,,,,,
12/20/2023,06:46:00 -0400,,1,0,5.23,,300,,,,,,11,14,,,,,,
12/20/2023,06:47:00 -0400,,,,,4.268,,102.331,107.396,5.065,6.89,-0.41087,,,,,,,,
12/20/2023,06:48:00 -0400,,1,0,5.13,,306,,,,,,13,17,,,,,,
12/20/2023,06:50:00 -0400,,1,0,5.18,,303,,,,,,12,16,,,,,,
12/20/2023,06:52:00 -0400,,1,0,5.1,4.268,305,102.323,107.334,5.011,6.89,-0.41623,13,16,,,,,,
12/20/2023,06:54:00 -0400,,1,0,5.13,,305,,,,,,13,17,,,,,,
12/20/2023,06:56:00 -0400,,1,0,5.08,,306,,,,,,12,14,,,,,,
12/20/2023,06:57:00 -0400,,,,,4.275,,102.311,107.342,5.031,6.79,-0.4143,,,,,,,,
12/20/2023,06:58:00 -0400,,1,0,5,,317,,,,,,13,14,,,,,,
12/20/2023,07:00:00 -0400,,1,0,5,,326,,,,,,11,14,,,,,,
12/20/2023,07:02:00 -0400,,1,0,5,4.269,337,102.281,107.373,5.092,6.79,-0.40824,11,13,,,,,,
12/20/2023,07:04:00 -0400,,1,0,4.97,,336,,,,,,10,12,,,,,,
12/20/2023,07:06:00 -0400,,1,0,4.97,,333,,,,,,11,14,,,,,,
12/20/2023,07:07:00 -0400,,,,,4.266,,102.279,107.399,5.12,6.79,-0.4054,,,,,,,,
12/20/2023,07:08:00 -0400,,1,0,4.97,,333,,,,,,11,13,,,,,,
12/20/2023,07:10:00 -0400,,1,0.2,4.95,,330,,,,,,13,16,,,,,,
12/20/2023,07:12:00 -0400,,1,0,4.97,4.274,334,102.265,107.389,5.124,6.68,-0.40503,13,16,,,,,,
12/20/2023,07:14:00 -0400,,1,0,4.95,,336,,,,,,12,14,,,,,,
12/20/2023,07:16:00 -0400,,1,0,4.92,,323,,,,,,13,16,,,,,,
12/20/2023,07:17:00 -0400,,,,,4.271,,102.298,107.588,5.29,6.68,-0.38852,,,,,,,,
12/20/2023,07:18:00 -0400,,1,0,4.87,,320,,,,,,13,18,,,,,,
12/20/2023,07:20:00 -0400,,1,0,4.95,,327,,,,,,12,16,,,,,,
12/20/2023,07:22:00 -0400,,1,0,4.87,4.265,340,102.282,107.495,5.213,6.68,-0.39616,12,14,,,,,,
12/20/2023,07:24:00 -0400,,1,0,4.87,,334,,,,,,12,14,,,,,,
12/20/2023,07:26:00 -0400,,1,0,4.84,,333,,,,,,12,16,,,,,,
12/20/2023,07:27:00 -0400,,,,,4.272,,102.287,107.366,5.079,6.58,-0.40956,,,,,,,,
12/20/2023,07:28:00 -0400,,1,0,4.82,,337,,,,,,10,13,,,,,,
12/20/2023,07:30:00 -0400,,1,0,4.77,,338,,,,,,13,17,,,,,,
12/20/2023,07:32:00 -0400,,1,0.2,4.79,4.272,333,102.307,107.759,5.452,6.58,-0.3724,14,17,,,,,,
12/20/2023,07:34:00 -0400,,1,0,4.87,,334,,,,,,12,14,,,,,,
12/20/2023,07:36:00 -0400,,1,0,4.82,,336,,,,,,11,16,,,,,,
12/20/2023,07:37:00 -0400,,,,,4.265,,102.293,107.731,5.438,6.48,-0.37379,,,,,,,,
12/20/2023,07:38:00 -0400,,1,0,4.74,,338,,,,,,13,16,,,,,,
12/20/2023,07:40:00 -0400,,1,0,4.79,,341,,,,,,12,16,,,,,,
12/20/2023,07:42:00 -0400,,1,0,4.66,4.271,345,102.297,107.59,5.293,6.48,-0.38826,12,14,,,,,,
12/20/2023,07:44:00 -0400,,1,0,4.74,,338,,,,,,10,12,,,,,,
12/20/2023,07:46:00 -0400,,1,0,4.69,,338,,,,,,11,14,,,,,,
12/20/2023,07:47:00 -0400,,,,,4.262,,102.302,107.787,5.485,6.38,-0.36911,,,,,,,,
12/20/2023,07:48:00 -0400,,1,0.2,4.71,,345,,,,,,10,12,,,,,,
12/20/2023,07:50:00 -0400,,1,0,4.74,,341,,,,,,10,13,,,,,,
12/20/2023,07:52:00 -0400,,1,0,4.71,4.262,329,102.34,107.973,5.633,6.38,-0.35441,12,16,,,,,,
12/20/2023,07:54:00 -0400,,1,0,4.66,,317,,,,,,12,16,,,,,,
12/20/2023,07:56:00 -0400,,1,0,4.69,,310,,,,,,11,16,,,,,,
12/20/2023,07:57:00 -0400,,,,,4.271,,102.372,107.973,5.601,6.38,-0.3576,,,,,,,,
12/20/2023,07:58:00 -0400,,1,0,4.71,,310,,,,,,13,16,,,,,,
12/20/2023,08:00:00 -0400,,1,0,4.77,,307,,,,,,13,17,,,,,,
12/20/2023,08:02:00 -0400,,1,0,4.69,4.268,309,102.383,107.92,5.537,6.38,-0.36397,13,17,,,,,,
12/20/2023,08:04:00 -0400,,1,0,4.74,,309,,,,,,14,16,,,,,,
12/20/2023,08:06:00 -0400,,2,0,4.69,,306,,,,,,14,18,,,,,,
12/20/2023,08:07:00 -0400,,,,,4.263,,102.386,108.013,5.627,6.38,-0.35503,,,,,,,,
12/20/2023,08:08:00 -0400,,2,0,4.53,,312,,,,,,18,22,,,,,,
12/20/2023,08:10:00 -0400,,2,0,4.56,,319,,,,,,18,22,,,,,,
12/20/2023,08:12:00 -0400,,2,0.2,4.56,4.274,313,102.399,108.229,5.83,6.38,-0.33477,17,20,,,,,,
12/20/2023,08:14:00 -0400,,2,0,4.43,,313,,,,,,18,20,,,,,,
12/20/2023,08:16:00 -0400,,3,0,4.35,,310,,,,,,18,22,,,,,,
12/20/2023,08:17:00 -0400,,,,,4.275,,102.403,108.101,5.698,6.38,-0.34792,,,,,,,,
12/20/2023,08:18:00 -0400,,4,0,4.3,,312,,,,,,18,23,,,,,,
12/20/2023,08:20:00 -0400,,6,0,4.35,,319,,,,,,17,20,,,,,,
12/20/2023,08:22:00 -0400,,6,0,4.35,4.278,324,102.405,108.079,5.674,6.38,-0.35032,17,19,,,,,,
12/20/2023,08:24:00 -0400,,8,0,4.32,,323,,,,,,16,18,,,,,,
12/20/2023,08:26:00 -0400,,8,0,4.4,,324,,,,,,14,17,,,,,,
12/20/2023,08:27:00 -0400,,,,,4.299,,102.409,108.25,5.841,6.28,-0.3337,,,,,,,,
12/20/2023,08:28:00 -0400,,8,0,4.43,,324,,,,,,14,17,,,,,,
12/20/2023,08:30:00 -0400,,8,0,4.4,,326,,,,,,16,18,,,,,,
12/20/2023,08:32:00 -0400,,8,0,4.48,4.305,323,102.436,108.299,5.863,6.28,-0.33155,13,16,,,,,,
12/20/2023,08:34:00 -0400,,9,0,4.45,,320,,,,,,13,16,,,,,,
12/20/2023,08:36:00 -0400,,9,0,4.51,,324,,,,,,13,16,,,,,,
12/20/2023,08:37:00 -0400,,,,,4.311,,102.444,108.213,5.769,6.18,-0.34085,,,,,,,,
12/20/2023,08:38:00 -0400,,9,0,4.45,,327,,,,,,14,17,,,,,,
12/20/2023,08:40:00 -0400,,9,0,4.45,,323,,,,,,14,18,,,,,,
12/20/2023,08:42:00 -0400,,12,0,4.48,4.329,326,102.422,108.254,5.832,6.28,-0.33456,16,18,,,,,,
12/20/2023,08:44:00 -0400,,16,0,4.48,,329,,,,,,14,17,,,,,,
12/20/2023,08:46:00 -0400,,17,0,4.4,,333,,,,,,14,17,,,,,,
12/20/2023,08:47:00 -0400,,,,,4.332,,102.424,108.222,5.798,6.18,-0.33798,,,,,,,,
12/20/2023,08:48:00 -0400,,17,0,4.45,,329,,,,,,16,20,,,,,,
12/20/2023,08:50:00 -0400,,14,0,4.43,,324,,,,,,18,20,,,,,,
12/20/2023,08:52:00 -0400,,14,0.2,4.4,4.355,317,102.45,108.142,5.692,6.18,-0.34848,18,20,,,,,,
12/20/2023,08:54:00 -0400,,18,0,4.35,,316,,,,,,18,22,,,,,,
12/20/2023,08:56:00 -0400,,22,0,4.32,,321,,,,,,19,23,,,,,,
12/20/2023,08:57:00 -0400,,,,,4.386,,102.433,108.085,5.652,6.18,-0.35251,,,,,,,,
12/20/2023,08:58:00 -0400,,19,0,4.3,,321,,,,,,20,24,,,,,,
12/20/2023,09:00:00 -0400,,16,0,4.35,,320,,,,,,18,20,,,,,,
12/20/2023,09:02:00 -0400,,17,0,4.45,4.388,320,102.447,108.194,5.747,6.07,-0.34304,17,22,,,,,,
12/20/2023,09:04:00 -0400,,14,0,4.3,,321,,,,,,19,20,,,,,,
12/20/2023,09:06:00 -0400,,14,0,4.22,,319,,,,,,20,22,,,,,,
12/20/2023,09:07:00 -0400,,,,,4.4,,102.459,108.168,5.709,6.07,-0.34688,,,,,,,,
12/20/2023,09:08:00 -0400,,17,0,4.38,,326,,,,,,17,19,,,,,,
12/20/2023,09:10:00 -0400,,18,0,4.25,,324,,,,,,16,19,,,,,,
12/20/2023,09:12:00 -0400,,18,0,4.3,4.426,321,102.472,108.031,5.559,6.07,-0.36181,14,18,,,,,,
12/20/2023,09:14:00 -0400,,19,0,4.25,,317,,,,,,14,18,,,,,,
12/20/2023,09:16:00 -0400,,22,0,4.19,,321,,,,,,16,19,,,,,,
12/20/2023,09:17:00 -0400,,,,,4.433,,102.475,108.234,5.759,6.07,-0.34187,,,,,,,,
12/20/2023,09:18:00 -0400,,23,0,4.25,,320,,,,,,16,18,,,,,,
12/20/2023,09:20:00 -0400,,22,0,4.3,,321,,,,,,16,18,,,,,,
12/20/2023,09:22:00 -0400,,22,0,4.25,4.462,321,102.496,108.128,5.632,6.07,-0.35452,16,17,,,,,,
12/20/2023,09:24:00 -0400,,26,0,4.27,,327,,,,,,17,19,,,,,,
12/20/2023,09:26:00 -0400,,31,0,4.19,,329,,,,,,16,19,,,,,,
12/20/2023,09:27:00 -0400,,,,,4.478,,102.473,108.031,5.558,6.07,-0.36191,,,,,,,,
12/20/2023,09:28:00 -0400,,34,0,4.25,,348,,,,,,14,17,,,,,,
12/20/2023,09:30:00 -0400,,36,0,4.3,,0,,,,,,12,14,,,,,,
12/20/2023,09:32:00 -0400,,37,0,4.22,4.469,3,102.44,107.982,5.542,6.07,-0.36346,13,17,,,,,,
12/20/2023,09:34:00 -0400,,36,0,4.35,,355,,,,,,14,18,,,,,,
12/20/2023,09:36:00 -0400,,28,0,4.27,,333,,,,,,18,22,,,,,,
12/20/2023,09:37:00 -0400,,,,,4.472,,102.472,108.092,5.62,6.07,-0.35565,,,,,,,,
12/20/2023,09:38:00 -0400,,22,0,4.27,,314,,,,,,20,24,,,,,,
12/20/2023,09:40:00 -0400,,21,0,4.35,,312,,,,,,22,25,,,,,,
12/20/2023,09:42:00 -0400,,23,0,4.38,4.475,312,102.465,107.964,5.499,6.07,-0.36771,20,23,,,,,,
12/20/2023,09:44:00 -0400,,28,0,4.25,,321,,,,,,17,20,,,,,,
12/20/2023,09:46:00 -0400,,32,0,4.12,,355,,,,,,12,14,,,,,,
12/20/2023,09:47:00 -0400,,,,,4.472,,102.439,107.924,5.485,6.07,-0.36908,,,,,,,,
12/20/2023,09:48:00 -0400,,32,0,4.17,,330,,,,,,14,19,,,,,,
12/20/2023,09:50:00 -0400,,31,0,4.14,,317,,,,,,18,22,,,,,,
12/20/2023,09:52:00 -0400,,32,0,4.04,4.474,319,102.445,107.982,5.537,6.07,-0.36396,19,23,,,,,,
12/20/2023,09:54:00 -0400,,29,0,4.01,,324,,,,,,20,25,,,,,,
12/20/2023,09:56:00 -0400,,26,0,4.09,,320,,,,,,22,25,,,,,,
12/20/2023,09:57:00 -0400,,,,,4.475,,102.456,107.827,5.371,6.07,-0.38045,,,,,,,,
12/20/2023,09:58:00 -0400,,24,0,4.19,,310,,,,,,20,24,,,,,,
12/20/2023,10:00:00 -0400,,26,0,4.09,,319,,,,,,19,23,,,,,,
12/20/2023,10:02:00 -0400,,26,0,4.09,4.472,312,102.449,107.898,5.449,6.07,-0.37271,20,23,,,,,,
12/20/2023,10:04:00 -0400,,23,0,3.98,,321,,,,,,22,26,,,,,,
12/20/2023,10:06:00 -0400,,22,0,3.98,,319,,,,,,20,23,,,,,,
12/20/2023,10:07:00 -0400,,,,,4.475,,102.465,107.951,5.486,6.07,-0.36903,,,,,,,,
12/20/2023,10:08:00 -0400,,24,0,4.14,,313,,,,,,17,19,,,,,,
12/20/2023,10:10:00 -0400,,27,0,4.14,,316,,,,,,18,22,,,,,,
12/20/2023,10:12:00 -0400,,29,0,4.09,4.478,312,102.457,107.818,5.361,6.07,-0.38143,19,22,,,,,,
12/20/2023,10:14:00 -0400,,32,0,3.93,,317,,,,,,19,22,,,,,,
12/20/2023,10:16:00 -0400,,26,0,4.04,,314,,,,,,18,22,,,,,,
12/20/2023,10:17:00 -0400,,,,,4.472,,102.464,107.938,5.474,6.07,-0.37025,,,,,,,,
12/20/2023,10:18:00 -0400,,24,0,4.06,,316,,,,,,18,24,,,,,,
12/20/2023,10:20:00 -0400,,26,0,4.04,,317,,,,,,22,25,,,,,,
12/20/2023,10:22:00 -0400,,28,0,4.14,4.478,323,102.438,107.867,5.429,6.07,-0.3747,19,24,,,,,,
12/20/2023,10:24:00 -0400,,33,0,4.14,,326,,,,,,18,23,,,,,,
12/20/2023,10:26:00 -0400,,33,0,4.04,,320,,,,,,20,24,,,,,,
12/20/2023,10:27:00 -0400,,,,,4.477,,102.442,107.863,5.421,6.07,-0.37554,,,,,,,,
12/20/2023,10:28:00 -0400,,34,0,4.09,,319,,,,,,22,26,,,,,,
12/20/2023,10:30:00 -0400,,37,0,4.19,,320,,,,,,22,26,,,,,,
12/20/2023,10:32:00 -0400,,43,0,4.12,4.477,323,102.421,107.982,5.561,6.07,-0.36157,19,24,,,,,,
12/20/2023,10:34:00 -0400,,48,0,4.12,,326,,,,,,20,24,,,,,,
12/20/2023,10:36:00 -0400,,41,0,4.17,,313,,,,,,22,24,,,,,,
12/20/2023,10:37:00 -0400,,,,,4.478,,102.406,107.809,5.403,6.07,-0.37723,,,,,,,,
12/20/2023,10:38:00 -0400,,38,0,4.22,,312,,,,,,23,25,,,,,,
12/20/2023,10:40:00 -0400,,44,0,4.09,,316,,,,,,23,26,,,,,,
12/20/2023,10:42:00 -0400,,46,0,4.14,4.478,316,102.386,107.893,5.507,6.07,-0.36689,22,25,,,,,,
12/20/2023,10:44:00 -0400,,43,0,4.14,,316,,,,,,23,26,,,,,,
12/20/2023,10:46:00 -0400,,52,0,4.04,,320,,,,,,22,26,,,,,,
12/20/2023,10:47:00 -0400,,,,,4.477,,102.361,107.974,5.613,6.18,-0.35634,,,,,,,,
12/20/2023,10:48:00 -0400,,57,0,4.09,,327,,,,,,23,28,,,,,,
12/20/2023,10:50:00 -0400,,52,0,4.01,,321,,,,,,24,28,,,,,,
12/20/2023,10:52:00 -0400,,47,0,4.06,4.478,316,102.355,107.846,5.491,6.18,-0.3685,23,28,,,,,,
12/20/2023,10:54:00 -0400,,49,0,4.12,,314,,,,,,25,31,,,,,,
12/20/2023,10:56:00 -0400,,49,0,3.98,,319,,,,,,24,28,,,,,,
12/20/2023,10:57:00 -0400,,,,,4.48,,102.356,108.001,5.645,6.18,-0.35321,,,,,,,,
12/20/2023,10:58:00 -0400,,52,0,4.01,,317,,,,,,24,29,,,,,,
12/20/2023,11:00:00 -0400,,56,0,3.98,,317,,,,,,24,28,,,,,,
12/20/2023,11:02:00 -0400,,52,0,3.93,4.471,323,102.347,107.997,5.65,6.18,-0.35275,24,28,,,,,,
12/20/2023,11:04:00 -0400,,46,0,3.93,,320,,,,,,22,25,,,,,,
12/20/2023,11:06:00 -0400,,38,0,3.93,,317,,,,,,23,29,,,,,,
12/20/2023,11:07:00 -0400,,,,,4.478,,102.362,108.182,5.82,6.18,-0.33577,,,,,,,,
12/20/2023,11:08:00 -0400,,36,0,3.98,,312,,,,,,24,28,,,,,,
12/20/2023,11:10:00 -0400,,36,0,3.98,,319,,,,,,20,26,,,,,,
12/20/2023,11:12:00 -0400,,34,0,3.85,4.48,317,102.363,108.138,5.775,6.18,-0.34027,23,28,,,,,,
12/20/2023,11:14:00 -0400,,37,0,3.83,,319,,,,,,23,29,,,,,,
12/20/2023,11:16:00 -0400,,36,0,3.91,,323,,,,,,23,28,,,,,,
12/20/2023,11:17:00 -0400,,,,,4.472,,102.361,108.113,5.752,5.97,-0.34255,,,,,,,,
12/20/2023,11:18:00 -0400,,39,0,3.83,,323,,,,,,24,28,,,,,,
12/20/2023,11:20:00 -0400,,41,0,3.96,,326,,,,,,19,26,,,,,,
12/20/2023,11:22:00 -0400,,41,0,3.93,4.478,327,102.359,108.495,6.136,6.07,-0.30438,19,23,,,,,,
12/20/2023,11:24:00 -0400,,39,0,3.93,,324,,,,,,19,24,,,,,,
12/20/2023,11:26:00 -0400,,38,0,3.91,,324,,,,,,19,25,,,,,,
12/20/2023,11:27:00 -0400,,,,,4.481,,102.365,108.318,5.953,6.07,-0.32257,,,,,,,,
12/20/2023,11:28:00 -0400,,33,0,3.72,,317,,,,,,22,29,,,,,,
12/20/2023,11:30:00 -0400,,32,0,3.83,,319,,,,,,25,30,,,,,,
12/20/2023,11:32:00 -0400,,32,0,3.8,4.474,313,102.355,108.356,6.001,5.97,-0.31775,24,28,,,,,,
12/20/2023,11:34:00 -0400,,31,0,3.72,,317,,,,,,25,30,,,,,,
12/20/2023,11:36:00 -0400,,29,0,3.7,,316,,,,,,26,29,,,,,,
12/20/2023,11:37:00 -0400,,,,,4.48,,102.357,108.542,6.185,5.97,-0.29948,,,,,,,,
12/20/2023,11:38:00 -0400,,29,0,3.64,,316,,,,,,25,29,,,,,,
12/20/2023,11:40:00 -0400,,28,0,3.72,,316,,,,,,25,31,,,,,,
12/20/2023,11:42:00 -0400,,29,0,3.77,4.481,319,102.36,108.551,6.191,5.97,-0.29889,25,30,,,,,,
12/20/2023,11:44:00 -0400,,31,0,3.75,,314,,,,,,24,30,,,,,,
12/20/2023,11:46:00 -0400,,31,0,3.75,,314,,,,,,25,29,,,,,,
12/20/2023,11:47:00 -0400,,,,,4.472,,102.363,108.639,6.276,5.97,-0.29039,,,,,,,,
12/20/2023,11:48:00 -0400,,32,0,3.7,,317,,,,,,24,28,,,,,,
12/20/2023,11:50:00 -0400,,32,0,3.64,,319,,,,,,25,29,,,,,,
12/20/2023,11:52:00 -0400,,33,0,3.64,4.48,320,102.345,108.617,6.272,5.97,-0.2908,24,29,,,,,,
12/20/2023,11:54:00 -0400,,32,0,3.56,,316,,,,,,25,29,,,,,,
12/20/2023,11:56:00 -0400,,33,0,3.67,,319,,,,,,25,29,,,,,,
12/20/2023,11:57:00 -0400,,,,,4.481,,102.326,108.691,6.365,5.87,-0.28157,,,,,,,,
12/20/2023,11:58:00 -0400,,38,0,3.62,,319,,,,,,23,29,,,,,,
12/20/2023,12:00:00 -0400,,38,0,3.51,,320,,,,,,26,31,,,,,,
12/20/2023,12:02:00 -0400,,37,0,3.51,4.477,319,102.298,108.734,6.436,5.77,-0.27453,25,30,,,,,,
12/20/2023,12:04:00 -0400,,37,0,3.54,,320,,,,,,25,30,,,,,,
12/20/2023,12:06:00 -0400,,36,0,3.49,,321,,,,,,28,31,,,,,,
12/20/2023,12:07:00 -0400,,,,,4.48,,102.285,108.864,6.579,5.87,-0.26033,,,,,,,,
12/20/2023,12:08:00 -0400,,34,0,3.56,,324,,,,,,26,30,,,,,,
12/20/2023,12:10:00 -0400,,33,0,3.64,,320,,,,,,23,29,,,,,,
12/20/2023,12:12:00 -0400,,33,0,3.51,4.481,321,102.267,108.74,6.473,5.87,-0.27086,25,34,,,,,,
12/20/2023,12:14:00 -0400,,32,0,3.56,,323,,,,,,25,29,,,,,,
12/20/2023,12:16:00 -0400,,32,0,3.49,,324,,,,,,26,32,,,,,,
12/20/2023,12:17:00 -0400,,,,,4.477,,102.252,108.584,6.332,5.77,-0.28491,,,,,,,,
12/20/2023,12:18:00 -0400,,32,0,3.67,,326,,,,,,23,29,,,,,,
12/20/2023,12:20:00 -0400,,32,0,3.56,,320,,,,,,23,29,,,,,,
12/20/2023,12:22:00 -0400,,33,0,3.54,4.481,321,102.258,108.867,6.609,5.77,-0.25735,24,29,,,,,,
12/20/2023,12:24:00 -0400,,33,0,3.56,,320,,,,,,26,32,,,,,,
12/20/2023,12:26:00 -0400,,33,0,3.51,,320,,,,,,28,30,,,,,,
12/20/2023,12:27:00 -0400,,,,,4.483,,102.241,108.681,6.44,5.77,-0.27413,,,,,,,,
12/20/2023,12:28:00 -0400,,34,0,3.49,,320,,,,,,28,31,,,,,,
12/20/2023,12:30:00 -0400,,36,0,3.54,,320,,,,,,24,29,,,,,,
12/20/2023,12:32:00 -0400,,36,0,3.54,4.477,319,102.225,108.698,6.474,5.77,-0.27078,24,28,,,,,,
12/20/2023,12:34:00 -0400,,36,0,3.51,,320,,,,,,25,32,,,,,,
12/20/2023,12:36:00 -0400,,36,0,3.49,,319,,,,,,26,31,,,,,,
12/20/2023,12:37:00 -0400,,,,,4.48,,102.187,108.945,6.758,5.67,-0.2425,,,,,,,,
12/20/2023,12:38:00 -0400,,34,0,3.35,,321,,,,,,30,34,,,,,,
12/20/2023,12:40:00 -0400,,33,0,3.43,,321,,,,,,28,34,,,,,,
12/20/2023,12:42:00 -0400,,33,0,3.46,4.483,326,102.154,108.786,6.632,5.67,-0.25506,28,35,,,,,,
12/20/2023,12:44:00 -0400,,34,0,3.46,,327,,,,,,29,34,,,,,,
12/20/2023,12:46:00 -0400,,33,0,3.49,,329,,,,,,29,34,,,,,,
12/20/2023,12:47:00 -0400,,,,,4.48,,102.111,108.806,6.695,5.87,-0.24874,,,,,,,,
12/20/2023,12:48:00 -0400,,34,0,3.43,,334,,,,,,29,37,,,,,,
12/20/2023,12:50:00 -0400,,36,0,3.46,,338,,,,,,28,34,,,,,,
12/20/2023,12:52:00 -0400,,38,0,3.46,4.481,343,102.084,108.939,6.855,5.87,-0.23286,28,35,,,,,,
12/20/2023,12:54:00 -0400,,39,0,3.35,,340,,,,,,29,36,,,,,,
12/20/2023,12:56:00 -0400,,43,0,3.41,,333,,,,,,29,32,,,,,,
12/20/2023,12:57:00 -0400,,,,,4.483,,102.117,108.974,6.857,5.87,-0.23262,,,,,,,,
12/20/2023,12:58:00 -0400,,48,0,3.51,,330,,,,,,28,32,,,,,,
12/20/2023,13:00:00 -0400,,49,0,3.64,,331,,,,,,25,31,,,,,,
12/20/2023,13:02:00 -0400,,46,0,3.41,4.481,331,102.136,108.671,6.535,5.67,-0.26471,28,36,,,,,,
12/20/2023,13:04:00 -0400,,42,0,3.46,,323,,,,,,29,34,,,,,,
12/20/2023,13:06:00 -0400,,43,0,3.49,,320,,,,,,30,36,,,,,,
12/20/2023,13:07:00 -0400,,,,,4.483,,102.14,109.278,7.138,5.77,-0.20468,,,,,,,,
12/20/2023,13:08:00 -0400,,43,0,3.41,,321,,,,,,30,34,,,,,,
12/20/2023,13:10:00 -0400,,43,0,3.51,,324,,,,,,29,32,,,,,,
12/20/2023,13:12:00 -0400,,39,0,3.51,4.484,327,102.136,109.077,6.941,5.67,-0.22423,28,36,,,,,,
12/20/2023,13:14:00 -0400,,36,0,3.49,,326,,,,,,30,35,,,,,,
12/20/2023,13:16:00 -0400,,32,0,3.62,,327,,,,,,28,31,,,,,,
12/20/2023,13:17:00 -0400,,,,,4.472,,102.137,108.954,6.817,5.67,-0.23665,,,,,,,,
12/20/2023,13:18:00 -0400,,29,0,3.46,,321,,,,,,29,35,,,,,,
12/20/2023,13:20:00 -0400,,27,0,3.43,,324,,,,,,32,36,,,,,,
12/20/2023,13:22:00 -0400,,26,0,3.49,4.484,321,102.132,109.132,7,5.77,-0.21841,31,37,,,,,,
12/20/2023,13:24:00 -0400,,26,0,3.51,,323,,,,,,31,37,,,,,,
12/20/2023,13:26:00 -0400,,26,0,3.51,,327,,,,,,29,35,,,,,,
12/20/2023,13:27:00 -0400,,,,,4.484,,102.107,109.15,7.043,5.77,-0.21416,,,,,,,,
12/20/2023,13:28:00 -0400,,23,0,3.59,,333,,,,,,26,32,,,,,,
12/20/2023,13:30:00 -0400,,22,0,3.64,,333,,,,,,25,32,,,,,,
12/20/2023,13:32:00 -0400,,19,0,3.51,4.468,323,102.111,109.079,6.968,5.77,-0.2216,28,34,,,,,,
12/20/2023,13:34:00 -0400,,22,0,3.51,,321,,,,,,31,36,,,,,,
12/20/2023,13:36:00 -0400,,26,0,3.54,,321,,,,,,30,35,,,,,,
12/20/2023,13:37:00 -0400,,,,,4.481,,102.102,109.097,6.995,5.77,-0.21895,,,,,,,,
12/20/2023,13:38:00 -0400,,27,0,3.56,,324,,,,,,31,36,,,,,,
12/20/2023,13:40:00 -0400,,32,0,3.64,,330,,,,,,29,35,,,,,,
12/20/2023,13:42:00 -0400,,27,0,3.56,4.484,323,102.115,109.265,7.15,5.77,-0.20352,28,34,,,,,,
12/20/2023,13:44:00 -0400,,22,0,3.62,,321,,,,,,30,36,,,,,,
