Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
12/01/2023,08:58:00 -0400,0,,,177,73,,,,,,,,5.31,,,,,
12/01/2023,09:00:00 -0400,0,,,177,107,,,,,,,,5.44,,,,,
12/01/2023,09:01:00 -0400,,,,,,4.313,,,,,,,,,,,,
12/01/2023,09:02:00 -0400,0,,,181,119,,,,,,,,5.59,,,,,
12/01/2023,09:04:00 -0400,0,,,175,102,,,,,,,,5.67,,,,,
12/01/2023,09:06:00 -0400,0,,,171,93,4.313,,,,,,,5.59,,,,,
12/01/2023,09:08:00 -0400,0,,,173,98,,,,,,,,5.62,,,,,
12/01/2023,09:10:00 -0400,0,,,173,84,,,,,,,,5.62,,,,,
12/01/2023,09:11:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/01/2023,09:12:00 -0400,0,,,170,84,,,,,,,,5.62,,,,,
12/01/2023,09:14:00 -0400,0,,,175,88,,,,,,,,5.62,,,,,
12/01/2023,09:16:00 -0400,0,,,178,88,4.314,,,,,,,5.59,,,,,
12/01/2023,09:18:00 -0400,0,,,177,107,,,,,,,,5.67,,,,,
12/01/2023,09:20:00 -0400,0,,,177,142,,,,,,,,5.8,,,,,
12/01/2023,09:21:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/01/2023,09:22:00 -0400,0,,,173,131,,,,,,,,5.92,,,,,
12/01/2023,09:24:00 -0400,0,,,174,103,,,,,,,,5.95,,,,,
12/01/2023,09:26:00 -0400,0,,,170,88,4.301,,,,,,,5.95,,,,,
12/01/2023,09:28:00 -0400,0,,,174,92,,,,,,,,5.92,,,,,
12/01/2023,09:30:00 -0400,0,,,171,87,,,,,,,,5.95,,,,,
12/01/2023,09:31:00 -0400,,,,,,4.313,,,,,,,,,,,,
12/01/2023,09:32:00 -0400,0,,,173,97,,,,,,,,5.97,,,,,
12/01/2023,09:34:00 -0400,0,,,174,89,,,,,,,,5.95,,,,,
12/01/2023,09:36:00 -0400,0,,,175,89,4.314,,,,,,,5.87,,,,,
12/01/2023,09:38:00 -0400,0,,,170,104,,,,,,,,5.95,,,,,
12/01/2023,09:40:00 -0400,0,,,173,127,,,,,,,,6.05,,,,,
12/01/2023,09:41:00 -0400,,,,,,4.31,,,,,,,,,,,,
12/01/2023,09:42:00 -0400,0,,,168,136,,,,,,,,6.13,,,,,
12/01/2023,09:44:00 -0400,0,,,167,194,,,,,,,,6.38,,,,,
12/01/2023,09:46:00 -0400,0,,,171,192,4.322,,,,,,,6.66,,,,,
12/01/2023,09:48:00 -0400,0,,,174,123,,,,,,,,6.59,,,,,
12/01/2023,09:50:00 -0400,0,,,173,158,,,,,,,,6.41,,,,,
12/01/2023,09:51:00 -0400,,,,,,4.314,,,,,,,,,,,,
12/01/2023,09:52:00 -0400,0,,,173,141,,,,,,,,6.56,,,,,
12/01/2023,09:54:00 -0400,0,,,178,159,,,,,,,,6.64,,,,,
12/01/2023,09:56:00 -0400,0,,,174,99,4.311,,,,,,,6.48,,,,,
12/01/2023,09:58:00 -0400,0,,,177,122,,,,,,,,6.41,,,,,
12/01/2023,10:00:00 -0400,0,,,175,116,,,,,,,,6.51,,,,,
12/01/2023,10:01:00 -0400,,,,,,4.316,,,,,,,,,,,,
12/01/2023,10:02:00 -0400,0,,,180,154,,,,,,,,6.46,,,,,
12/01/2023,10:04:00 -0400,0,,,184,99,,,,,,,,6.51,,,,,
12/01/2023,10:06:00 -0400,0,,,187,103,4.296,,,,,,,6.46,,,,,
12/01/2023,10:08:00 -0400,0,,,187,94,,,,,,,,6.48,,,,,
12/01/2023,10:10:00 -0400,0,,,181,98,,,,,,,,6.51,,,,,
12/01/2023,10:11:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/01/2023,10:12:00 -0400,0,,,181,99,,,,,,,,6.46,,,,,
12/01/2023,10:14:00 -0400,0,,,185,103,,,,,,,,6.53,,,,,
12/01/2023,10:16:00 -0400,0,,,178,118,4.308,,,,,,,6.61,,,,,
12/01/2023,10:18:00 -0400,0,,,171,93,,,,,,,,6.61,,,,,
12/01/2023,10:20:00 -0400,0,,,178,97,,,,,,,,6.61,,,,,
12/01/2023,10:21:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/01/2023,10:22:00 -0400,0,,,180,109,,,,,,,,6.66,,,,,
12/01/2023,10:24:00 -0400,0,,,174,116,,,,,,,,6.69,,,,,
12/01/2023,10:26:00 -0400,0,,,181,112,4.287,,,,,,,6.69,,,,,
12/01/2023,10:28:00 -0400,0,,,185,102,,,,,,,,6.71,,,,,
12/01/2023,10:30:00 -0400,0,,,174,91,,,,,,,,6.64,,,,,
12/01/2023,10:31:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/01/2023,10:32:00 -0400,0,,,178,81,,,,,,,,6.69,,,,,
12/01/2023,10:34:00 -0400,0,,,178,73,,,,,,,,6.66,,,,,
12/01/2023,10:36:00 -0400,0,,,183,86,4.308,,,,,,,6.61,,,,,
12/01/2023,10:38:00 -0400,0,,,183,96,,,,,,,,6.66,,,,,
12/01/2023,10:40:00 -0400,0,,,183,97,,,,,,,,6.66,,,,,
12/01/2023,10:41:00 -0400,,,,,,4.349,,,,,,,,,,,,
12/01/2023,10:42:00 -0400,0,,,181,182,,,,,,,,6.74,,,,,
12/01/2023,10:44:00 -0400,0,,,171,337,,,,,,,,7.07,,,,,
12/01/2023,10:46:00 -0400,0,,,177,357,4.298,,,,,,,7.37,,,,,
12/01/2023,10:48:00 -0400,0,,,183,368,,,,,,,,7.54,,,,,
12/01/2023,10:50:00 -0400,0,,,183,332,,,,,,,,7.67,,,,,
12/01/2023,10:51:00 -0400,,,,,,4.304,,,,,,,,,,,,
12/01/2023,10:52:00 -0400,0,,,175,289,,,,,,,,7.64,,,,,
12/01/2023,10:54:00 -0400,0,,,178,247,,,,,,,,7.62,,,,,
12/01/2023,10:56:00 -0400,0,,,178,288,4.35,,,,,,,7.54,,,,,
12/01/2023,10:58:00 -0400,0,,,187,287,,,,,,,,7.67,,,,,
12/01/2023,11:00:00 -0400,0,,,183,282,,,,,,,,7.67,,,,,
12/01/2023,11:01:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,11:02:00 -0400,0,,,183,302,,,,,,,,7.72,,,,,
12/01/2023,11:04:00 -0400,0,,,185,341,,,,,,,,7.77,,,,,
12/01/2023,11:06:00 -0400,0,,,177,413,4.305,,,,,,,7.92,,,,,
12/01/2023,11:08:00 -0400,0,,,177,192,,,,,,,,7.82,,,,,
12/01/2023,11:10:00 -0400,0,,,180,181,,,,,,,,7.69,,,,,
12/01/2023,11:11:00 -0400,,,,,,4.32,,,,,,,,,,,,
12/01/2023,11:12:00 -0400,0,,,178,174,,,,,,,,7.62,,,,,
12/01/2023,11:14:00 -0400,0,,,187,248,,,,,,,,7.72,,,,,
12/01/2023,11:16:00 -0400,0,,,183,147,4.328,,,,,,,7.72,,,,,
12/01/2023,11:18:00 -0400,0,,,187,154,,,,,,,,7.67,,,,,
12/01/2023,11:20:00 -0400,0,,,188,211,,,,,,,,7.74,,,,,
12/01/2023,11:21:00 -0400,,,,,,4.317,,,,,,,,,,,,
12/01/2023,11:22:00 -0400,0,,,191,317,,,,,,,,7.95,,,,,
12/01/2023,11:24:00 -0400,0,,,190,181,,,,,,,,8.02,,,,,
12/01/2023,11:26:00 -0400,0,,,185,184,4.308,,,,,,,8.12,,,,,
12/01/2023,11:28:00 -0400,0,,,188,219,,,,,,,,8.19,,,,,
12/01/2023,11:30:00 -0400,0,,,187,176,,,,,,,,8.22,,,,,
12/01/2023,11:31:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,11:32:00 -0400,0,,,185,161,,,,,,,,8.14,,,,,
12/01/2023,11:34:00 -0400,0,,,190,186,,,,,,,,8.24,,,,,
12/01/2023,11:36:00 -0400,0,,,184,393,4.308,,,,,,,8.39,,,,,
12/01/2023,11:38:00 -0400,0,,,188,219,,,,,,,,8.52,,,,,
12/01/2023,11:40:00 -0400,0,,,190,304,,,,,,,,8.57,,,,,
12/01/2023,11:41:00 -0400,,,,,,4.314,,,,,,,,,,,,
12/01/2023,11:42:00 -0400,0,,,184,197,,,,,,,,8.57,,,,,
12/01/2023,11:44:00 -0400,0,,,190,172,,,,,,,,8.47,,,,,
12/01/2023,11:46:00 -0400,0,,,199,231,4.328,,,,,,,8.54,,,,,
12/01/2023,11:48:00 -0400,0,,,192,168,,,,,,,,8.52,,,,,
12/01/2023,11:50:00 -0400,0,,,198,296,,,,,,,,8.59,,,,,
12/01/2023,11:51:00 -0400,,,,,,4.311,,,,,,,,,,,,
12/01/2023,11:52:00 -0400,0,,,205,319,,,,,,,,8.62,,,,,
12/01/2023,11:54:00 -0400,0,,,192,289,,,,,,,,8.74,,,,,
12/01/2023,11:56:00 -0400,0,,,199,144,4.308,,,,,,,8.64,,,,,
12/01/2023,11:58:00 -0400,0,,,192,308,,,,,,,,8.67,,,,,
12/01/2023,12:00:00 -0400,0,,,198,314,,,,,,,,8.69,,,,,
12/01/2023,12:01:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,12:02:00 -0400,0,,,199,313,,,,,,,,8.82,,,,,
12/01/2023,12:04:00 -0400,0,,,198,317,,,,,,,,8.84,,,,,
12/01/2023,12:06:00 -0400,0,,,197,314,4.305,,,,,,,8.87,,,,,
12/01/2023,12:08:00 -0400,0,,,204,313,,,,,,,,8.94,,,,,
12/01/2023,12:10:00 -0400,0,,,195,318,,,,,,,,8.97,,,,,
12/01/2023,12:11:00 -0400,,,,,,4.32,,,,,,,,,,,,
12/01/2023,12:12:00 -0400,0,,,206,319,,,,,,,,9.04,,,,,
12/01/2023,12:14:00 -0400,0,,,199,321,,,,,,,,9.11,,,,,
12/01/2023,12:16:00 -0400,0,,,197,318,4.328,,,,,,,9.11,,,,,
12/01/2023,12:18:00 -0400,0,,,192,317,,,,,,,,9.21,,,,,
12/01/2023,12:20:00 -0400,0,,,199,317,,,,,,,,9.14,,,,,
12/01/2023,12:21:00 -0400,,,,,,4.32,,,,,,,,,,,,
12/01/2023,12:22:00 -0400,0,,,198,318,,,,,,,,9.21,,,,,
12/01/2023,12:24:00 -0400,0,,,201,313,,,,,,,,9.19,,,,,
12/01/2023,12:26:00 -0400,0,,,209,313,4.31,,,,,,,9.24,,,,,
12/01/2023,12:28:00 -0400,0,,,199,307,,,,,,,,9.29,,,,,
12/01/2023,12:30:00 -0400,0,,,204,307,,,,,,,,9.21,,,,,
12/01/2023,12:31:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,12:32:00 -0400,0,,,201,276,,,,,,,,9.21,,,,,
12/01/2023,12:34:00 -0400,0,,,209,369,,,,,,,,9.11,,,,,
12/01/2023,12:36:00 -0400,0,,,202,199,4.305,,,,,,,9.29,,,,,
12/01/2023,12:38:00 -0400,0,,,199,143,,,,,,,,9.19,,,,,
12/01/2023,12:40:00 -0400,0,,,201,143,,,,,,,,9.16,,,,,
12/01/2023,12:41:00 -0400,,,,,,4.322,,,,,,,,,,,,
12/01/2023,12:42:00 -0400,0,,,211,154,,,,,,,,8.97,,,,,
12/01/2023,12:44:00 -0400,0,,,197,178,,,,,,,,9.06,,,,,
12/01/2023,12:46:00 -0400,0,,,211,233,4.329,,,,,,,8.99,,,,,
12/01/2023,12:48:00 -0400,0,,,202,242,,,,,,,,9.11,,,,,
12/01/2023,12:50:00 -0400,0,,,195,317,,,,,,,,9.11,,,,,
12/01/2023,12:51:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/01/2023,12:52:00 -0400,0,,,206,244,,,,,,,,9.14,,,,,
12/01/2023,12:54:00 -0400,0,,,199,276,,,,,,,,9.24,,,,,
12/01/2023,12:56:00 -0400,0,,,192,257,4.311,,,,,,,9.19,,,,,
12/01/2023,12:58:00 -0400,0,,,199,182,,,,,,,,9.09,,,,,
12/01/2023,13:00:00 -0400,0,,,199,231,,,,,,,,8.97,,,,,
12/01/2023,13:01:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/01/2023,13:02:00 -0400,0,,,204,137,,,,,,,,8.99,,,,,
12/01/2023,13:04:00 -0400,0,,,202,162,,,,,,,,9.04,,,,,
12/01/2023,13:06:00 -0400,0,,,194,334,4.314,,,,,,,9.01,,,,,
12/01/2023,13:08:00 -0400,0,,,201,271,,,,,,,,9.16,,,,,
12/01/2023,13:10:00 -0400,0,,,201,269,,,,,,,,9.21,,,,,
12/01/2023,13:11:00 -0400,,,,,,4.314,,,,,,,,,,,,
12/01/2023,13:12:00 -0400,0,,,202,193,,,,,,,,9.14,,,,,
12/01/2023,13:14:00 -0400,0,,,199,183,,,,,,,,9.09,,,,,
12/01/2023,13:16:00 -0400,0,,,204,179,4.323,,,,,,,9.14,,,,,
12/01/2023,13:18:00 -0400,0,,,197,146,,,,,,,,9.14,,,,,
12/01/2023,13:20:00 -0400,0,,,194,133,,,,,,,,8.99,,,,,
12/01/2023,13:21:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,13:22:00 -0400,0,,,194,128,,,,,,,,8.99,,,,,
12/01/2023,13:24:00 -0400,0,,,192,131,,,,,,,,9.04,,,,,
12/01/2023,13:26:00 -0400,0,,,194,134,4.334,,,,,,,9.06,,,,,
12/01/2023,13:28:00 -0400,0,,,206,136,,,,,,,,8.94,,,,,
12/01/2023,13:30:00 -0400,0,,,198,132,,,,,,,,8.89,,,,,
12/01/2023,13:31:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/01/2023,13:32:00 -0400,0,,,198,123,,,,,,,,9.09,,,,,
12/01/2023,13:34:00 -0400,0,,,201,118,,,,,,,,9.11,,,,,
12/01/2023,13:36:00 -0400,0,,,191,117,4.307,,,,,,,9.01,,,,,
12/01/2023,13:38:00 -0400,0,,,198,111,,,,,,,,9.04,,,,,
12/01/2023,13:40:00 -0400,0,,,194,109,,,,,,,,9.14,,,,,
12/01/2023,13:41:00 -0400,,,,,,4.32,,,,,,,,,,,,
12/01/2023,13:42:00 -0400,0,,,194,99,,,,,,,,9.06,,,,,
12/01/2023,13:44:00 -0400,0,,,190,104,,,,,,,,9.06,,,,,
12/01/2023,13:46:00 -0400,0,,,188,116,4.329,,,,,,,8.99,,,,,
12/01/2023,13:48:00 -0400,0,,,190,111,,,,,,,,8.92,,,,,
12/01/2023,13:50:00 -0400,0,,,197,99,,,,,,,,8.92,,,,,
12/01/2023,13:51:00 -0400,,,,,,4.298,,,,,,,,,,,,
12/01/2023,13:52:00 -0400,0,,,195,107,,,,,,,,8.94,,,,,
12/01/2023,13:54:00 -0400,0,,,181,101,,,,,,,,8.94,,,,,
12/01/2023,13:56:00 -0400,0,,,190,93,4.286,,,,,,,9.01,,,,,
12/01/2023,13:58:00 -0400,0,,,188,99,,,,,,,,9.01,,,,,
12/01/2023,14:00:00 -0400,0,,,192,99,,,,,,,,8.99,,,,,
12/01/2023,14:01:00 -0400,,,,,,4.305,,,,,,,,,,,,
12/01/2023,14:02:00 -0400,0,,,194,99,,,,,,,,8.92,,,,,
12/01/2023,14:04:00 -0400,0,,,194,98,,,,,,,,8.92,,,,,
12/01/2023,14:06:00 -0400,0,,,192,88,4.332,,,,,,,8.89,,,,,
12/01/2023,14:08:00 -0400,0,,,192,84,,,,,,,,8.92,,,,,
12/01/2023,14:10:00 -0400,0,,,194,74,,,,,,,,8.92,,,,,
12/01/2023,14:11:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/01/2023,14:12:00 -0400,0,,,192,71,,,,,,,,8.97,,,,,
12/01/2023,14:14:00 -0400,0,,,191,73,,,,,,,,8.97,,,,,
12/01/2023,14:16:00 -0400,0,,,194,72,4.313,,,,,,,8.94,,,,,
12/01/2023,14:18:00 -0400,0,,,197,68,,,,,,,,8.79,,,,,
12/01/2023,14:20:00 -0400,0,,,201,64,,,,,,,,8.89,,,,,
12/01/2023,14:21:00 -0400,,,,,,4.31,,,,,,,,,,,,
12/01/2023,14:22:00 -0400,0,,,195,63,,,,,,,,8.89,,,,,
12/01/2023,14:24:00 -0400,0,,,199,64,,,,,,,,8.89,,,,,
12/01/2023,14:26:00 -0400,0,,,191,63,4.319,,,,,,,8.87,,,,,
12/01/2023,14:28:00 -0400,0,,,180,67,,,,,,,,8.77,,,,,
12/01/2023,14:30:00 -0400,0,,,183,71,,,,,,,,8.74,,,,,
12/01/2023,14:31:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,14:32:00 -0400,0,,,195,73,,,,,,,,8.77,,,,,
12/01/2023,14:34:00 -0400,0,,,187,76,,,,,,,,8.74,,,,,
12/01/2023,14:36:00 -0400,0,,,190,66,4.302,,,,,,,8.64,,,,,
12/01/2023,14:38:00 -0400,0,,,183,73,,,,,,,,8.62,,,,,
12/01/2023,14:40:00 -0400,0,,,190,79,,,,,,,,8.69,,,,,
12/01/2023,14:41:00 -0400,,,,,,4.323,,,,,,,,,,,,
12/01/2023,14:42:00 -0400,0,,,190,78,,,,,,,,8.77,,,,,
12/01/2023,14:44:00 -0400,0,,,192,69,,,,,,,,8.72,,,,,
12/01/2023,14:46:00 -0400,0,,,185,64,4.299,,,,,,,8.57,,,,,
12/01/2023,14:48:00 -0400,0,,,194,73,,,,,,,,8.57,,,,,
12/01/2023,14:50:00 -0400,0,,,190,68,,,,,,,,8.64,,,,,
12/01/2023,14:51:00 -0400,,,,,,4.302,,,,,,,,,,,,
12/01/2023,14:52:00 -0400,0,,,192,64,,,,,,,,8.52,,,,,
12/01/2023,14:54:00 -0400,0,,,190,72,,,,,,,,8.59,,,,,
12/01/2023,14:56:00 -0400,0,,,194,78,4.329,,,,,,,8.57,,,,,
12/01/2023,14:58:00 -0400,0,,,188,64,,,,,,,,8.67,,,,,
12/01/2023,15:00:00 -0400,0,,,192,59,,,,,,,,8.67,,,,,
12/01/2023,15:01:00 -0400,,,,,,4.305,,,,,,,,,,,,
12/01/2023,15:02:00 -0400,0,,,191,63,,,,,,,,8.62,,,,,
12/01/2023,15:04:00 -0400,0,,,192,52,,,,,,,,8.54,,,,,
12/01/2023,15:06:00 -0400,0,,,195,48,4.298,,,,,,,8.49,,,,,
12/01/2023,15:08:00 -0400,0,,,192,37,,,,,,,,8.52,,,,,
12/01/2023,15:10:00 -0400,0,,,191,39,,,,,,,,8.47,,,,,
12/01/2023,15:11:00 -0400,,,,,,4.307,,,,,,,,,,,,
12/01/2023,15:12:00 -0400,0,,,202,41,,,,,,,,8.49,,,,,
12/01/2023,15:14:00 -0400,0,,,190,39,,,,,,,,8.42,,,,,
12/01/2023,15:16:00 -0400,0,,,191,32,4.299,,,,,,,8.47,,,,,
12/01/2023,15:18:00 -0400,0,,,198,27,,,,,,,,8.42,,,,,
12/01/2023,15:20:00 -0400,0,,,199,31,,,,,,,,8.29,,,,,
12/01/2023,15:21:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/01/2023,15:22:00 -0400,0,,,199,28,,,,,,,,8.42,,,,,
12/01/2023,15:24:00 -0400,0,,,194,29,,,,,,,,8.39,,,,,
12/01/2023,15:26:00 -0400,0,,,190,38,4.295,,,,,,,8.37,,,,,
12/01/2023,15:28:00 -0400,0,,,198,38,,,,,,,,8.34,,,,,
12/01/2023,15:30:00 -0400,0,,,201,36,,,,,,,,8.32,,,,,
12/01/2023,15:31:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,15:32:00 -0400,0,,,199,34,,,,,,,,8.42,,,,,
12/01/2023,15:34:00 -0400,0,,,192,34,,,,,,,,8.37,,,,,
12/01/2023,15:36:00 -0400,0,,,208,29,4.299,,,,,,,8.32,,,,,
12/01/2023,15:38:00 -0400,0,,,195,26,,,,,,,,8.27,,,,,
12/01/2023,15:40:00 -0400,0,,,206,21,,,,,,,,8.37,,,,,
12/01/2023,15:41:00 -0400,,,,,,4.292,,,,,,,,,,,,
12/01/2023,15:42:00 -0400,0,,,212,18,,,,,,,,8.32,,,,,
12/01/2023,15:44:00 -0400,0,,,205,16,,,,,,,,8.34,,,,,
12/01/2023,15:46:00 -0400,0,,,211,12,4.299,,,,,,,8.22,,,,,
12/01/2023,15:48:00 -0400,0,,,202,12,,,,,,,,8.12,,,,,
12/01/2023,15:50:00 -0400,0,,,204,13,,,,,,,,8.09,,,,,
12/01/2023,15:51:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/01/2023,15:52:00 -0400,0,,,198,14,,,,,,,,8.14,,,,,
12/01/2023,15:54:00 -0400,0,,,209,16,,,,,,,,8.19,,,,,
12/01/2023,15:56:00 -0400,0,,,208,17,4.29,,,,,,,8,,,,,
12/01/2023,15:58:00 -0400,0,,,199,16,,,,,,,,7.92,,,,,
12/01/2023,16:00:00 -0400,0,,,198,16,,,,,,,,8,,,,,
12/01/2023,16:01:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/01/2023,16:02:00 -0400,0,,,195,16,,,,,,,,7.84,,,,,
12/01/2023,16:04:00 -0400,0,,,198,13,,,,,,,,7.79,,,,,
12/01/2023,16:06:00 -0400,0,,,195,12,4.299,,,,,,,7.82,,,,,
12/01/2023,16:08:00 -0400,0,,,197,11,,,,,,,,7.87,,,,,
12/01/2023,16:10:00 -0400,0,,,191,8,,,,,,,,7.82,,,,,
12/01/2023,16:11:00 -0400,,,,,,4.289,,,,,,,,,,,,
12/01/2023,16:12:00 -0400,0,,,194,7,,,,,,,,7.82,,,,,
12/01/2023,16:14:00 -0400,0,,,195,6,,,,,,,,7.74,,,,,
12/01/2023,16:16:00 -0400,0,,,198,4,4.299,,,,,,,7.67,,,,,
12/01/2023,16:18:00 -0400,0,,,198,3,,,,,,,,7.64,,,,,
12/01/2023,16:20:00 -0400,0,,,188,3,,,,,,,,7.57,,,,,
12/01/2023,16:21:00 -0400,,,,,,4.295,,,,,,,,,,,,
12/01/2023,16:22:00 -0400,0,,,194,2,,,,,,,,7.57,,,,,
12/01/2023,16:24:00 -0400,0,,,190,2,,,,,,,,7.57,,,,,
12/01/2023,16:26:00 -0400,0,,,192,1,4.271,,,,,,,7.49,,,,,
12/01/2023,16:28:00 -0400,0,,,191,1,,,,,,,,7.47,,,,,
12/01/2023,16:30:00 -0400,0,,,190,1,,,,,,,,7.49,,,,,
12/01/2023,16:31:00 -0400,,,,,,4.277,,,,,,,,,,,,
12/01/2023,16:32:00 -0400,0,,,188,1,,,,,,,,7.47,,,,,
12/01/2023,16:34:00 -0400,0,,,190,1,,,,,,,,7.52,,,,,
12/01/2023,16:36:00 -0400,0,,,190,1,4.275,,,,,,,7.47,,,,,
12/01/2023,16:38:00 -0400,0,,,191,1,,,,,,,,7.47,,,,,
12/01/2023,16:40:00 -0400,0,,,188,1,,,,,,,,7.52,,,,,
12/01/2023,16:41:00 -0400,,,,,,4.257,,,,,,,,,,,,
12/01/2023,16:42:00 -0400,0,,,191,1,,,,,,,,7.49,,,,,
12/01/2023,16:44:00 -0400,0,,,190,1,,,,,,,,7.52,,,,,
12/01/2023,16:46:00 -0400,0,,,194,1,4.265,,,,,,,7.52,,,,,
12/01/2023,16:48:00 -0400,0,,,191,1,,,,,,,,7.47,,,,,
12/01/2023,16:50:00 -0400,0,,,191,1,,,,,,,,7.49,,,,,
12/01/2023,16:51:00 -0400,,,,,,4.265,,,,,,,,,,,,
12/01/2023,16:52:00 -0400,0,,,187,1,,,,,,,,7.39,,,,,
12/01/2023,16:54:00 -0400,0,,,191,1,,,,,,,,7.37,,,,,
12/01/2023,16:56:00 -0400,0,,,190,1,4.248,,,,,,,7.37,,,,,
12/01/2023,16:58:00 -0400,0,,,188,1,,,,,,,,7.37,,,,,
12/01/2023,17:00:00 -0400,0,,,185,1,,,,,,,,7.37,,,,,
12/01/2023,17:01:00 -0400,,,,,,4.257,,,,,,,,,,,,
12/01/2023,17:02:00 -0400,0,,,187,1,,,,,,,,7.34,,,,,
12/01/2023,17:04:00 -0400,0,,,194,1,,,,,,,,7.37,,,,,
12/01/2023,17:06:00 -0400,0,,,188,1,4.259,,,,,,,7.39,,,,,
12/01/2023,17:08:00 -0400,0,,,192,1,,,,,,,,7.29,,,,,
12/01/2023,17:10:00 -0400,0,,,194,1,,,,,,,,7.27,,,,,
12/01/2023,17:11:00 -0400,,,,,,4.244,,,,,,,,,,,,
12/01/2023,17:12:00 -0400,0,,,204,1,,,,,,,,7.19,,,,,
12/01/2023,17:14:00 -0400,0,,,199,1,,,,,,,,7.22,,,,,
12/01/2023,17:16:00 -0400,0,,,194,1,4.253,,,,,,,7.22,,,,,
12/01/2023,17:18:00 -0400,0,,,187,1,,,,,,,,7.19,,,,,
12/01/2023,17:20:00 -0400,0,,,192,1,,,,,,,,7.22,,,,,
12/01/2023,17:21:00 -0400,,,,,,4.254,,,,,,,,,,,,
12/01/2023,17:22:00 -0400,0,,,188,1,,,,,,,,7.17,,,,,
12/01/2023,17:24:00 -0400,0,,,192,1,,,,,,,,7.27,,,,,
12/01/2023,17:26:00 -0400,0,,,197,1,4.239,,,,,,,7.19,,,,,
12/01/2023,17:28:00 -0400,0,,,190,1,,,,,,,,7.17,,,,,
12/01/2023,17:30:00 -0400,0,,,192,1,,,,,,,,7.19,,,,,
12/01/2023,17:31:00 -0400,,,,,,4.248,,,,,,,,,,,,
12/01/2023,17:32:00 -0400,0,,,192,1,,,,,,,,7.24,,,,,
12/01/2023,17:34:00 -0400,0,,,192,1,,,,,,,,7.22,,,,,
12/01/2023,17:36:00 -0400,0,,,190,1,4.25,,,,,,,7.17,,,,,
12/01/2023,17:38:00 -0400,0,,,197,1,,,,,,,,7.24,,,,,
12/01/2023,17:40:00 -0400,0,,,198,1,,,,,,,,7.22,,,,,
12/01/2023,17:41:00 -0400,,,,,,4.236,,,,,,,,,,,,
12/01/2023,17:42:00 -0400,0,,,192,1,,,,,,,,7.19,,,,,
12/01/2023,17:44:00 -0400,0,,,201,1,,,,,,,,7.24,,,,,
12/01/2023,17:46:00 -0400,0,,,190,1,4.245,,,,,,,7.17,,,,,
12/01/2023,17:48:00 -0400,0,,,190,1,,,,,,,,7.22,,,,,
12/01/2023,17:50:00 -0400,0,,,192,1,,,,,,,,7.22,,,,,
12/01/2023,17:51:00 -0400,,,,,,4.245,,,,,,,,,,,,
12/01/2023,17:52:00 -0400,0,,,188,1,,,,,,,,7.17,,,,,
12/01/2023,17:54:00 -0400,0,,,188,1,,,,,,,,7.22,,,,,
