Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Wind Speed (S-WCF 21114835:21135207-1),m/s,Greenwich PEINP","Gust Speed (S-WCF 21114835:21135207-2),m/s,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP"
12/13/2022,13:28:00 -0400,0,44,,348,18,30,,,-0.79,,,,,
12/13/2022,13:30:00 -0400,0,46,4.304,344,19,47,,,-0.87,,,,,
12/13/2022,13:32:00 -0400,0,48,,348,16,30,,,-0.85,,,,,
12/13/2022,13:34:00 -0400,0,37,,347,20,35,,,-0.96,,,,,
12/13/2022,13:35:00 -0400,,,4.302,,,,,,,,,,,
12/13/2022,13:36:00 -0400,0,39,,340,16,31,,,-0.96,,,,,
12/13/2022,13:38:00 -0400,0,36,,338,17,36,,,-0.87,,,,,
12/13/2022,13:40:00 -0400,0,36,4.32,345,19,36,,,-0.93,,,,,
12/13/2022,13:42:00 -0400,0,36,,344,19,36,,,-1.01,,,,,
12/13/2022,13:44:00 -0400,0,32,,345,19,37,,,-1.01,,,,,
12/13/2022,13:45:00 -0400,,,4.304,,,,,,,,,,,
12/13/2022,13:46:00 -0400,0,32,,355,16,34,,,-1.04,,,,,
12/13/2022,13:48:00 -0400,0,31,,341,20,36,,,-0.99,,,,,
12/13/2022,13:50:00 -0400,0,29,4.298,345,23,38,,,-1.24,,,,,
12/13/2022,13:52:00 -0400,0,29,,355,19,42,,,-1.24,,,,,
12/13/2022,13:54:00 -0400,0,29,,0,19,36,,,-1.16,,,,,
12/13/2022,13:55:00 -0400,,,4.313,,,,,,,,,,,
12/13/2022,13:56:00 -0400,0,29,,358,17,43,,,-1.07,,,,,
12/13/2022,13:58:00 -0400,0,37,,338,17,36,,,-1.07,,,,,
12/13/2022,14:00:00 -0400,0,32,4.301,351,17,25,,,-1.13,,,,,
12/13/2022,14:02:00 -0400,0,37,,340,18,36,,,-1.21,,,,,
12/13/2022,14:04:00 -0400,0,42,,343,24,47,,,-1.3,,,,,
12/13/2022,14:05:00 -0400,,,4.295,,,,,,,,,,,
12/13/2022,14:06:00 -0400,0,42,,344,19,41,,,-1.21,,,,,
12/13/2022,14:08:00 -0400,0,38,,344,19,38,,,-1.3,,,,,
12/13/2022,14:10:00 -0400,0,37,4.319,345,20,36,,,-1.24,,,,,
12/13/2022,14:12:00 -0400,0,31,,348,23,50,,,-1.18,,,,,
12/13/2022,14:14:00 -0400,0,33,,341,20,37,,,-1.18,,,,,
12/13/2022,14:15:00 -0400,,,4.301,,,,,,,,,,,
12/13/2022,14:16:00 -0400,0,33,,343,18,32,,,-1.24,,,,,
12/13/2022,14:18:00 -0400,0,37,,354,17,28,,,-1.33,,,,,
12/13/2022,14:20:00 -0400,0,38,4.296,337,17,36,,,-1.33,,,,,
12/13/2022,14:22:00 -0400,0,36,,350,17,34,,,-1.33,,,,,
12/13/2022,14:24:00 -0400,0,31,,345,19,36,,,-1.18,,,,,
12/13/2022,14:25:00 -0400,,,4.314,,,,,,,,,,,
12/13/2022,14:26:00 -0400,0,34,,333,20,46,,,-1.3,,,,,
12/13/2022,14:28:00 -0400,0,29,,340,19,40,,,-1.33,,,,,
12/13/2022,14:30:00 -0400,0,28,4.299,343,18,40,,,-1.24,,,,,
12/13/2022,14:32:00 -0400,0,28,,343,16,34,,,-1.16,,,,,
12/13/2022,14:34:00 -0400,0,24,,330,20,43,,,-1.21,,,,,
12/13/2022,14:35:00 -0400,,,4.293,,,,,,,,,,,
12/13/2022,14:36:00 -0400,0,27,,324,14,25,,,-1.18,,,,,
12/13/2022,14:38:00 -0400,0,23,,340,14,35,,,-1.24,,,,,
12/13/2022,14:40:00 -0400,0,19,4.308,333,20,40,,,-1.27,,,,,
12/13/2022,14:42:00 -0400,0,22,,336,22,37,,,-1.33,,,,,
12/13/2022,14:44:00 -0400,0,21,,331,23,42,,,-1.3,,,,,
12/13/2022,14:45:00 -0400,,,4.301,,,,,,,,,,,
12/13/2022,14:46:00 -0400,0,19,,333,20,32,,,-1.18,,,,,
12/13/2022,14:48:00 -0400,0,18,,329,22,36,,,-1.21,,,,,
12/13/2022,14:50:00 -0400,0,18,4.293,336,25,41,,,-1.36,,,,,
12/13/2022,14:52:00 -0400,0,17,,336,22,36,,,-1.36,,,,,
12/13/2022,14:54:00 -0400,0,16,,336,22,44,,,-1.44,,,,,
12/13/2022,14:55:00 -0400,,,4.301,,,,,,,,,,,
12/13/2022,14:56:00 -0400,0,13,,337,26,55,,,-1.44,,,,,
12/13/2022,14:58:00 -0400,0,14,,336,20,46,,,-1.41,,,,,
12/13/2022,15:00:00 -0400,0,14,4.302,340,18,32,,,-1.41,,,,,
12/13/2022,15:02:00 -0400,0,13,,344,19,40,,,-1.36,,,,,
12/13/2022,15:04:00 -0400,0,11,,330,17,36,,,-1.38,,,,,
12/13/2022,15:05:00 -0400,,,4.295,,,,,,,,,,,
12/13/2022,15:06:00 -0400,0,12,,338,14,31,,,-1.33,,,,,
12/13/2022,15:08:00 -0400,0,12,,336,20,36,,,-1.3,,,,,
12/13/2022,15:10:00 -0400,0,14,4.295,338,22,42,,,-1.38,,,,,
12/13/2022,15:12:00 -0400,0,17,,345,23,41,,,-1.41,,,,,
12/13/2022,15:14:00 -0400,0,17,,338,20,34,,,-1.44,,,,,
12/13/2022,15:15:00 -0400,,,4.301,,,,,,,,,,,
12/13/2022,15:16:00 -0400,0,16,,333,16,25,,,-1.3,,,,,
12/13/2022,15:18:00 -0400,0,17,,341,23,34,,,-1.3,,,,,
12/13/2022,15:20:00 -0400,0,14,4.295,336,20,40,,,-1.41,,,,,
12/13/2022,15:22:00 -0400,0,13,,327,19,30,,,-1.38,,,,,
12/13/2022,15:24:00 -0400,0,17,,331,19,41,,,-1.24,,,,,
12/13/2022,15:25:00 -0400,,,4.299,,,,,,,,,,,
12/13/2022,15:26:00 -0400,0,17,,336,20,35,,,-1.3,,,,,
12/13/2022,15:28:00 -0400,0,22,,337,17,38,,,-1.24,,,,,
12/13/2022,15:30:00 -0400,0,21,4.304,333,24,42,,,-1.33,,,,,
12/13/2022,15:32:00 -0400,0,17,,343,19,30,,,-1.33,,,,,
12/13/2022,15:34:00 -0400,0,17,,317,19,41,,,-1.3,,,,,
12/13/2022,15:35:00 -0400,,,4.293,,,,,,,,,,,
12/13/2022,15:36:00 -0400,0,16,,341,19,37,,,-1.13,,,,,
12/13/2022,15:38:00 -0400,0,14,,337,22,38,,,-1.1,,,,,
12/13/2022,15:40:00 -0400,0,17,4.295,347,22,38,,,-1.18,,,,,
12/13/2022,15:42:00 -0400,0,16,,333,28,48,,,-1.3,,,,,
12/13/2022,15:44:00 -0400,0,12,,338,24,42,,,-1.47,,,,,
12/13/2022,15:45:00 -0400,,,4.301,,,,,,,,,,,
12/13/2022,15:46:00 -0400,0,11,,330,23,35,,,-1.44,,,,,
12/13/2022,15:48:00 -0400,0,9,,330,22,37,,,-1.33,,,,,
12/13/2022,15:50:00 -0400,0,9,4.295,338,22,48,,,-1.38,,,,,
12/13/2022,15:52:00 -0400,0,8,,337,24,41,,,-1.36,,,,,
12/13/2022,15:54:00 -0400,0,6,,341,26,44,,,-1.44,,,,,
12/13/2022,15:55:00 -0400,,,4.287,,,,,,,,,,,
12/13/2022,15:56:00 -0400,0,4,,327,19,35,,,-1.41,,,,,
12/13/2022,15:58:00 -0400,0,3,,341,24,44,,,-1.5,,,,,
12/13/2022,16:00:00 -0400,0,3,4.293,333,19,42,,,-1.56,,,,,
12/13/2022,16:02:00 -0400,0,2,,331,25,40,,,-1.56,,,,,
12/13/2022,16:04:00 -0400,0,2,,337,22,43,,,-1.5,,,,,
12/13/2022,16:05:00 -0400,,,4.284,,,,,,,,,,,
12/13/2022,16:06:00 -0400,0,1,,329,18,34,,,-1.41,,,,,
12/13/2022,16:08:00 -0400,0,1,,326,25,43,,,-1.36,,,,,
12/13/2022,16:10:00 -0400,0,1,4.271,336,23,36,,,-1.33,,,,,
12/13/2022,16:12:00 -0400,0,1,,334,26,48,,,-1.36,,,,,
12/13/2022,16:14:00 -0400,0,1,,331,19,38,,,-1.3,,,,,
12/13/2022,16:15:00 -0400,,,4.274,,,,,,,,,,,
12/13/2022,16:16:00 -0400,0,1,,340,22,49,,,-1.33,,,,,
12/13/2022,16:18:00 -0400,0,1,,338,25,38,,,-1.33,,,,,
12/13/2022,16:20:00 -0400,0,1,4.268,337,20,37,,,-1.41,,,,,
12/13/2022,16:22:00 -0400,0,1,,330,26,47,,,-1.41,,,,,
12/13/2022,16:24:00 -0400,0,1,,333,25,42,,,-1.61,,,,,
12/13/2022,16:25:00 -0400,,,4.26,,,,,,,,,,,
12/13/2022,16:26:00 -0400,0,1,,327,26,47,,,-1.5,,,,,
12/13/2022,16:28:00 -0400,0,1,,336,20,32,,,-1.47,,,,,
12/13/2022,16:30:00 -0400,0,1,4.265,337,22,40,,,-1.47,,,,,
12/13/2022,16:32:00 -0400,0,1,,330,23,43,,,-1.44,,,,,
12/13/2022,16:34:00 -0400,0,1,,327,25,50,,,-1.44,,,,,
12/13/2022,16:35:00 -0400,,,4.259,,,,,,,,,,,
12/13/2022,16:36:00 -0400,0,1,,333,24,42,,,-1.38,,,,,
12/13/2022,16:38:00 -0400,0,1,,324,28,42,,,-1.53,,,,,
12/13/2022,16:40:00 -0400,0,1,4.253,329,28,46,,,-1.64,,,,,
12/13/2022,16:42:00 -0400,0,1,,327,23,38,,,-1.61,,,,,
12/13/2022,16:44:00 -0400,0,1,,316,23,41,,,-1.53,,,,,
12/13/2022,16:45:00 -0400,,,4.259,,,,,,,,,,,
12/13/2022,16:46:00 -0400,0,1,,334,23,49,,,-1.5,,,,,
12/13/2022,16:48:00 -0400,0,1,,323,24,41,,,-1.47,,,,,
12/13/2022,16:50:00 -0400,0,1,4.253,327,25,50,,,-1.47,,,,,
12/13/2022,16:52:00 -0400,0,1,,333,25,46,,,-1.58,,,,,
12/13/2022,16:54:00 -0400,0,1,,326,26,46,,,-1.61,,,,,
12/13/2022,16:55:00 -0400,,,4.248,,,,,,,,,,,
12/13/2022,16:56:00 -0400,0,1,,326,26,53,,,-1.58,,,,,
12/13/2022,16:58:00 -0400,0,1,,326,26,44,,,-1.67,,,,,
12/13/2022,17:00:00 -0400,0,1,4.253,329,26,42,,,-1.78,,,,,
12/13/2022,17:02:00 -0400,0,1,,326,30,48,,,-1.67,,,,,
12/13/2022,17:04:00 -0400,0,1,,331,25,47,,,-1.58,,,,,
12/13/2022,17:05:00 -0400,,,4.248,,,,,,,,,,,
12/13/2022,17:06:00 -0400,0,1,,320,23,46,,,-1.61,,,,,
12/13/2022,17:08:00 -0400,0,1,,327,23,43,,,-1.76,,,,,
12/13/2022,17:10:00 -0400,0,1,4.244,326,25,46,,,-1.7,,,,,
12/13/2022,17:12:00 -0400,0,1,,330,29,49,,,-1.76,,,,,
12/13/2022,17:14:00 -0400,0,1,,329,28,47,,,-1.78,,,,,
12/13/2022,17:15:00 -0400,,,4.25,,,,,,,,,,,
12/13/2022,17:16:00 -0400,0,1,,323,20,35,,,-1.58,,,,,
12/13/2022,17:18:00 -0400,0,1,,321,23,48,,,-1.47,,,,,
12/13/2022,17:20:00 -0400,0,1,4.245,326,24,41,,,-1.64,,,,,
12/13/2022,17:22:00 -0400,0,1,,323,28,46,,,-1.73,,,,,
12/13/2022,17:24:00 -0400,0,1,,319,26,47,,,-1.7,,,,,
12/13/2022,17:25:00 -0400,,,4.236,,,,,,,,,,,
12/13/2022,17:26:00 -0400,0,1,,314,20,44,,,-1.61,,,,,
12/13/2022,17:28:00 -0400,0,1,,317,26,46,,,-1.58,,,,,
12/13/2022,17:30:00 -0400,0,1,4.244,319,25,48,,,-1.64,,,,,
12/13/2022,17:32:00 -0400,0,1,,319,24,36,,,-1.76,,,,,
12/13/2022,17:34:00 -0400,0,1,,319,26,46,,,-1.84,,,,,
12/13/2022,17:35:00 -0400,,,4.239,,,,,,,,,,,
12/13/2022,17:36:00 -0400,0,1,,324,29,50,,,-1.81,,,,,
12/13/2022,17:38:00 -0400,0,1,,319,24,48,,,-1.67,,,,,
12/13/2022,17:40:00 -0400,0,1,4.235,321,22,43,,,-1.61,,,,,
12/13/2022,17:42:00 -0400,0,1,,316,24,46,,,-1.73,,,,,
12/13/2022,17:44:00 -0400,0,1,,320,28,42,,,-1.67,,,,,
12/13/2022,17:45:00 -0400,,,4.242,,,,,,,,,,,
12/13/2022,17:46:00 -0400,0,1,,321,29,48,,,-1.84,,,,,
12/13/2022,17:48:00 -0400,0,1,,310,26,48,,,-1.81,,,,,
12/13/2022,17:50:00 -0400,0,1,4.236,321,24,35,,,-1.67,,,,,
12/13/2022,17:52:00 -0400,0,1,,316,25,37,,,-1.7,,,,,
12/13/2022,17:54:00 -0400,0,1,,317,19,34,,,-1.58,,,,,
12/13/2022,17:55:00 -0400,,,4.232,,,,,,,,,,,
12/13/2022,17:56:00 -0400,0,1,,314,24,41,,,-1.61,,,,,
12/13/2022,17:58:00 -0400,0,1,,326,24,42,,,-1.64,,,,,
12/13/2022,18:00:00 -0400,0,1,4.238,326,25,49,,,-1.73,,,,,
12/13/2022,18:02:00 -0400,0,1,,319,26,42,,,-1.73,,,,,
12/13/2022,18:04:00 -0400,0,1,,312,24,46,,,-1.67,,,,,
12/13/2022,18:05:00 -0400,,,4.233,,,,,,,,,,,
12/13/2022,18:06:00 -0400,0,1,,320,26,46,,,-1.76,,,,,
12/13/2022,18:08:00 -0400,0,1,,319,20,41,,,-1.76,,,,,
12/13/2022,18:10:00 -0400,0,1,4.229,317,20,40,,,-1.58,,,,,
12/13/2022,18:12:00 -0400,0,1,,314,23,40,,,-1.58,,,,,
12/13/2022,18:14:00 -0400,0,1,,316,24,40,,,-1.64,,,,,
12/13/2022,18:15:00 -0400,,,4.236,,,,,,,,,,,
12/13/2022,18:16:00 -0400,0,1,,312,22,40,,,-1.56,,,,,
12/13/2022,18:18:00 -0400,0,1,,313,24,46,,,-1.58,,,,,
12/13/2022,18:20:00 -0400,0,1,4.23,314,23,40,,,-1.67,,,,,
12/13/2022,18:22:00 -0400,0,1,,313,19,40,,,-1.61,,,,,
12/13/2022,18:24:00 -0400,0,1,,312,22,42,,,-1.67,,,,,
12/13/2022,18:25:00 -0400,,,4.226,,,,,,,,,,,
12/13/2022,18:26:00 -0400,0,1,,310,24,37,,,-1.64,,,,,
12/13/2022,18:28:00 -0400,0,1,,316,25,41,,,-1.84,,,,,
12/13/2022,18:30:00 -0400,0,1,4.232,323,23,35,,,-1.81,,,,,
12/13/2022,18:32:00 -0400,0,1,,316,24,36,,,-1.7,,,,,
12/13/2022,18:34:00 -0400,0,1,,329,25,47,,,-1.73,,,,,
12/13/2022,18:35:00 -0400,,,4.229,,,,,,,,,,,
12/13/2022,18:36:00 -0400,0,1,,317,19,30,,,-1.67,,,,,
12/13/2022,18:38:00 -0400,0,1,,312,25,49,,,-1.76,,,,,
12/13/2022,18:40:00 -0400,0,1,4.224,316,19,28,,,-1.76,,,,,
12/13/2022,18:42:00 -0400,0,1,,309,24,41,,,-1.64,,,,,
12/13/2022,18:44:00 -0400,0,1,,313,29,42,,,-1.7,,,,,
12/13/2022,18:45:00 -0400,,,4.23,,,,,,,,,,,
12/13/2022,18:46:00 -0400,0,1,,316,20,34,,,-1.64,,,,,
12/13/2022,18:48:00 -0400,0,1,,319,20,34,,,-1.64,,,,,
12/13/2022,18:50:00 -0400,0,1,4.226,316,24,46,,,-1.67,,,,,
12/13/2022,18:52:00 -0400,0,1,,314,23,40,,,-1.7,,,,,
12/13/2022,18:54:00 -0400,0,1,,316,24,44,,,-1.78,,,,,
12/13/2022,18:55:00 -0400,,,4.221,,,,,,,,,,,
12/13/2022,18:56:00 -0400,0,1,,314,26,43,,,-1.84,,,,,
12/13/2022,18:58:00 -0400,0,1,,310,25,43,,,-1.84,,,,,
12/13/2022,19:00:00 -0400,0,1,4.229,313,30,47,,,-1.84,,,,,
12/13/2022,19:02:00 -0400,0,1,,310,25,43,,,-1.7,,,,,
12/13/2022,19:04:00 -0400,0,1,,303,25,47,,,-1.73,,,,,
12/13/2022,19:05:00 -0400,,,4.223,,,,,,,,,,,
12/13/2022,19:06:00 -0400,0,1,,310,25,47,,,-1.7,,,,,
12/13/2022,19:08:00 -0400,0,1,,314,24,44,,,-1.76,,,,,
12/13/2022,19:10:00 -0400,0,1,4.22,309,25,42,,,-1.76,,,,,
12/13/2022,19:12:00 -0400,0,1,,316,25,46,,,-1.81,,,,,
12/13/2022,19:14:00 -0400,0,1,,314,20,34,,,-1.81,,,,,
12/13/2022,19:15:00 -0400,,,4.226,,,,,,,,,,,
12/13/2022,19:16:00 -0400,0,1,,314,20,40,,,-1.7,,,,,
12/13/2022,19:18:00 -0400,0,1,,313,26,49,,,-1.78,,,,,
12/13/2022,19:20:00 -0400,0,1,4.221,310,30,53,,,-1.78,,,,,
12/13/2022,19:22:00 -0400,0,1,,314,28,42,,,-1.76,,,,,
12/13/2022,19:24:00 -0400,0,1,,310,24,44,,,-1.76,,,,,
12/13/2022,19:25:00 -0400,,,4.215,,,,,,,,,,,
12/13/2022,19:26:00 -0400,0,1,,319,26,46,,,-1.81,,,,,
12/13/2022,19:28:00 -0400,0,1,,321,23,44,,,-1.76,,,,,
12/13/2022,19:30:00 -0400,0,1,4.224,307,20,32,,,-1.84,,,,,
12/13/2022,19:32:00 -0400,0,1,,316,28,46,,,-1.76,,,,,
12/13/2022,19:34:00 -0400,0,1,,313,19,35,,,-1.78,,,,,
12/13/2022,19:35:00 -0400,,,4.218,,,,,,,,,,,
12/13/2022,19:36:00 -0400,0,1,,319,23,47,,,-1.78,,,,,
12/13/2022,19:38:00 -0400,0,1,,309,23,42,,,-1.76,,,,,
12/13/2022,19:40:00 -0400,0,1,4.215,313,23,41,,,-1.78,,,,,
12/13/2022,19:42:00 -0400,0,1,,312,25,37,,,-1.84,,,,,
12/13/2022,19:44:00 -0400,0,1,,313,20,35,,,-1.78,,,,,
12/13/2022,19:45:00 -0400,,,4.221,,,,,,,,,,,
12/13/2022,19:46:00 -0400,0,1,,313,25,49,,,-1.7,,,,,
12/13/2022,19:48:00 -0400,0,1,,313,23,41,,,-1.73,,,,,
12/13/2022,19:50:00 -0400,0,1,4.217,313,25,41,,,-1.78,,,,,
12/13/2022,19:52:00 -0400,0,1,,317,20,48,,,-1.73,,,,,
12/13/2022,19:54:00 -0400,0,1,,310,24,55,,,-1.78,,,,,
12/13/2022,19:55:00 -0400,,,4.212,,,,,,,,,,,
12/13/2022,19:56:00 -0400,0,1,,307,25,48,,,-1.84,,,,,
12/13/2022,19:58:00 -0400,0,1,,310,23,42,,,-1.78,,,,,
12/13/2022,20:00:00 -0400,0,1,4.22,303,22,32,,,-1.81,,,,,
12/13/2022,20:02:00 -0400,0,1,,313,24,42,,,-1.76,,,,,
12/13/2022,20:04:00 -0400,0,1,,306,22,37,,,-1.64,,,,,
12/13/2022,20:05:00 -0400,,,4.215,,,,,,,,,,,
12/13/2022,20:06:00 -0400,0,1,,303,20,40,,,-1.67,,,,,
12/13/2022,20:08:00 -0400,0,1,,321,23,48,,,-1.64,,,,,
12/13/2022,20:10:00 -0400,0,1,4.211,307,20,30,,,-1.53,,,,,
12/13/2022,20:12:00 -0400,0,1,,316,25,40,,,-1.64,,,,,
12/13/2022,20:14:00 -0400,0,1,,310,26,44,,,-1.76,,,,,
12/13/2022,20:15:00 -0400,,,4.218,,,,,,,,,,,
12/13/2022,20:16:00 -0400,0,1,,312,23,44,,,-1.7,,,,,
12/13/2022,20:18:00 -0400,0,1,,319,26,47,,,-1.64,,,,,
