Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
11/01/2025,23:15:00 -0300,0,1,4.203,292,,18,39.7,8.443,75.468,4.366,
11/01/2025,23:20:00 -0300,0,1,4.208,292,,16.8,33.7,8.4,74.687,4.176,
11/01/2025,23:25:00 -0300,0,1,4.194,303,,12,31.3,8.357,76.814,4.535,
11/01/2025,23:30:00 -0300,0,1,4.202,292,,16.8,34.9,8.271,75.682,4.24,
11/01/2025,23:35:00 -0300,0,1,4.206,292,,13.2,30.1,8.228,76.405,4.334,
11/01/2025,23:40:00 -0300,0,1,4.194,293,,16.8,39.7,8.207,75.787,4.197,
11/01/2025,23:45:00 -0300,0,1,4.202,298,,20.4,38.5,8.164,75.23,4.051,
11/01/2025,23:50:00 -0300,0,1,4.205,292,,15.6,36.1,8.014,75.317,3.922,
11/01/2025,23:55:00 -0300,0,1,4.191,295,,18,38.5,8.057,76.698,4.222,
11/02/2025,00:00:00 -0300,0,1,4.199,305,,15.6,33.7,8.014,76.332,4.112,3.6
11/02/2025,00:05:00 -0300,0,1,4.203,300,,18,31.3,7.971,77.693,4.323,
11/02/2025,00:10:00 -0300,0,1,4.196,296,,19.2,37.3,7.756,78.552,4.271,
11/02/2025,00:15:00 -0300,0,1,4.197,300,,16.8,33.7,7.649,80.472,4.511,
11/02/2025,00:20:00 -0300,0,1,4.202,298,,20.4,43.3,7.285,83.07,4.609,
11/02/2025,00:25:00 -0300,0,1,4.187,300,,18,39.7,7.22,85.689,4.99,
11/02/2025,00:30:00 -0300,0,1,4.196,295,,19.2,37.3,7.177,85.936,4.989,
11/02/2025,00:35:00 -0300,0,1,4.199,300,,18,39.7,7.091,85.551,4.841,
11/02/2025,00:40:00 -0300,0,1,4.188,299,,16.8,31.3,6.92,85.498,4.663,
11/02/2025,00:45:00 -0300,0,1,4.193,299,,18,32.5,7.07,86.519,4.981,
11/02/2025,00:50:00 -0300,0,1,4.199,293,,19.2,50.5,7.006,87.611,5.098,
11/02/2025,00:55:00 -0300,0,1,4.188,303,,20.4,40.9,6.77,88.862,5.068,
11/02/2025,01:00:00 -0300,0.2,1,4.19,293,,19.2,40.9,6.813,89.622,5.233,
11/02/2025,01:05:00 -0300,0,1,4.196,298,,21.6,44.5,6.941,88.659,5.205,
11/02/2025,01:10:00 -0300,0,1,4.185,295,,20.4,42.1,6.77,89.145,5.114,
11/02/2025,01:15:00 -0300,0,1,4.188,296,,16.8,28.9,6.62,90.715,5.216,
11/02/2025,01:20:00 -0300,0,1,4.194,298,,21.6,42.1,6.384,91.366,5.085,
11/02/2025,01:25:00 -0300,0,1,4.179,302,,19.2,37.3,6.534,91.522,5.259,
11/02/2025,01:30:00 -0300,0.2,1,4.187,300,,15.6,33.7,6.534,92.328,5.385,
11/02/2025,01:35:00 -0300,0,1,4.193,298,,16.8,38.5,6.469,93.088,5.439,
11/02/2025,01:40:00 -0300,0,1,4.182,298,,16.8,36.1,6.491,92.976,5.443,
11/02/2025,01:45:00 -0300,0,1,4.185,295,,15.6,34.9,6.512,92.903,5.453,
11/02/2025,01:50:00 -0300,0,1,4.191,295,,14.4,33.7,6.512,92.605,5.407,
11/02/2025,01:55:00 -0300,0,1,4.175,298,,15.6,34.9,6.491,93.013,5.449,
11/02/2025,02:00:00 -0300,0.2,1,4.187,299,,14.4,30.1,6.534,93.495,5.566,
11/02/2025,02:05:00 -0300,0,1,4.193,305,,15.6,45.7,6.748,92.345,5.6,
11/02/2025,02:10:00 -0300,0,1,4.175,302,,19.2,38.5,6.748,89.493,5.149,
11/02/2025,02:15:00 -0300,0,1,4.184,303,,20.4,37.3,6.813,88.432,5.041,
11/02/2025,02:20:00 -0300,0,1,4.19,306,,22.8,44.5,6.92,87.407,4.98,
11/02/2025,02:25:00 -0300,0,1,4.175,303,,20.4,36.1,6.791,88.116,4.969,
11/02/2025,02:30:00 -0300,0,1,4.184,303,,20.4,42.1,6.877,87.205,4.904,
11/02/2025,02:35:00 -0300,0,1,4.19,307,,19.2,36.1,7.006,87.773,5.124,
11/02/2025,02:40:00 -0300,0,1,4.176,302,,19.2,34.9,6.984,85.464,4.721,
11/02/2025,02:45:00 -0300,0,1,4.182,302,,18,36.1,6.92,85.721,4.7,
11/02/2025,02:50:00 -0300,0.2,1,4.19,303,,22.8,40.9,6.684,88.464,4.919,
11/02/2025,02:55:00 -0300,0,1,4.179,307,,19.2,33.7,6.705,89.009,5.029,
11/02/2025,03:00:00 -0300,0,1,4.182,305,,20.4,38.5,6.555,88.124,4.737,
11/02/2025,03:05:00 -0300,0,1,4.188,305,,19.2,36.1,6.405,89.032,4.736,
11/02/2025,03:10:00 -0300,0.4,1,4.172,309,,19.2,39.7,6.234,89.43,4.63,
11/02/2025,03:15:00 -0300,0,1,4.182,309,,19.2,42.1,6.555,89.227,4.915,
11/02/2025,03:20:00 -0300,0,1,4.188,306,,19.2,38.5,6.469,89.966,4.949,
11/02/2025,03:25:00 -0300,0,1,4.175,303,,19.2,37.3,6.448,89.786,4.899,
11/02/2025,03:30:00 -0300,0.2,1,4.182,303,,19.2,42.1,6.298,90.262,4.826,
11/02/2025,03:35:00 -0300,0,1,4.187,300,,16.8,33.7,6.384,90.71,4.982,
11/02/2025,03:40:00 -0300,0,1,4.179,302,,18,42.1,6.491,89.973,4.971,
11/02/2025,03:45:00 -0300,0,1,4.181,299,,15.6,30.1,6.427,88.911,4.737,
11/02/2025,03:50:00 -0300,0,1,4.185,306,,21.6,36.1,6.856,85.342,4.574,
11/02/2025,03:55:00 -0300,0.2,1,4.172,305,,16.8,42.1,6.727,85.299,4.44,
11/02/2025,04:00:00 -0300,0,1,4.181,306,,19.2,32.5,6.684,86.224,4.552,
11/02/2025,04:05:00 -0300,0,1,4.187,303,,18,38.5,6.534,89.868,4.997,
11/02/2025,04:10:00 -0300,0.2,1,4.172,312,,21.6,36.1,6.384,90.167,4.896,
11/02/2025,04:15:00 -0300,0,1,4.181,309,,19.2,34.9,6.319,90.459,4.878,
11/02/2025,04:20:00 -0300,0.2,1,4.185,313,,20.4,40.9,6.041,91.484,4.764,
11/02/2025,04:25:00 -0300,0,1,4.178,310,,18,39.7,6.276,91.508,5.001,
11/02/2025,04:30:00 -0300,0,1,4.179,306,,15.6,37.3,6.362,91.504,5.086,
11/02/2025,04:35:00 -0300,0.2,1,4.185,306,,15.6,33.7,6.448,90.236,4.97,
11/02/2025,04:40:00 -0300,0,1,4.166,309,,19.2,39.7,6.384,90.039,4.876,
11/02/2025,04:45:00 -0300,0,1,4.179,309,,18,34.9,6.405,91.366,5.107,
11/02/2025,04:50:00 -0300,0.2,1,4.185,306,,19.2,38.5,6.384,91.685,5.136,
11/02/2025,04:55:00 -0300,0,1,4.167,302,,16.8,36.1,6.169,91.426,4.882,
11/02/2025,05:00:00 -0300,0,1,4.176,310,,20.4,37.3,6.298,90.225,4.82,
11/02/2025,05:05:00 -0300,0.2,1,4.184,305,,16.8,40.9,6.341,91.374,5.044,
11/02/2025,05:10:00 -0300,0,1,4.175,313,,18,33.7,6.276,90.391,4.825,
11/02/2025,05:15:00 -0300,0,1,4.178,307,,19.2,38.5,6.362,89.293,4.735,
11/02/2025,05:20:00 -0300,0,1,4.185,309,,18,36.1,6.384,89.85,4.845,
11/02/2025,05:25:00 -0300,0,1,4.167,316,,16.8,33.7,6.405,89.071,4.742,
11/02/2025,05:30:00 -0300,0,1,4.176,314,,16.8,32.5,6.62,88.779,4.907,
11/02/2025,05:35:00 -0300,0,1,4.184,307,,16.8,34.9,6.534,87.744,4.654,
11/02/2025,05:40:00 -0300,0,1,4.175,305,,19.2,38.5,6.469,87.041,4.476,
11/02/2025,05:45:00 -0300,0,1,4.178,310,,19.2,32.5,6.469,87.854,4.608,
11/02/2025,05:50:00 -0300,0,1,4.184,307,,20.4,36.1,6.469,86.954,4.461,
11/02/2025,05:55:00 -0300,0,1,4.167,310,,16.8,38.5,6.534,87.543,4.621,
11/02/2025,06:00:00 -0300,0,1,4.176,305,,16.8,36.1,6.534,87.48,4.611,
11/02/2025,06:05:00 -0300,0,1,4.184,300,,15.6,39.7,6.512,86.999,4.511,
11/02/2025,06:10:00 -0300,0,1,4.17,307,,18,34.9,6.577,87.155,4.6,
11/02/2025,06:15:00 -0300,0,1,4.178,306,,18,34.9,6.384,89.59,4.804,
11/02/2025,06:20:00 -0300,0,1,4.182,309,,15.6,30.1,6.491,90.753,5.095,
11/02/2025,06:25:00 -0300,0,1,4.17,313,,16.8,33.7,6.191,91.847,4.969,
11/02/2025,06:30:00 -0300,0.2,1,4.176,309,,16.8,34.9,6.148,90.922,4.782,
11/02/2025,06:35:00 -0300,0,1,4.184,312,,14.4,36.1,6.341,90.648,4.93,
11/02/2025,06:40:00 -0300,0,1,4.173,305,,15.6,30.1,6.169,90.698,4.768,
11/02/2025,06:45:00 -0300,0,1,4.178,310,,15.6,33.7,6.148,89.822,4.608,
11/02/2025,06:50:00 -0300,0,1,4.184,313,,12,25.2,6.276,91.077,4.934,
11/02/2025,06:55:00 -0300,0,1,4.164,314,,15.6,27.7,6.491,90.249,5.015,
11/02/2025,07:00:00 -0300,0,1,4.176,320,,15.6,30.1,6.276,89.403,4.668,
11/02/2025,07:05:00 -0300,0,1,4.184,321,,13.2,28.9,6.405,90.263,4.932,
11/02/2025,07:10:00 -0300,0,1,4.166,309,,13.2,27.7,6.448,88.417,4.679,
11/02/2025,07:15:00 -0300,0,1,4.175,319,,13.2,28.9,6.362,87.874,4.506,
11/02/2025,07:20:00 -0300,0,1,4.184,320,,14.4,25.2,6.448,88.444,4.683,
11/02/2025,07:25:00 -0300,0,1,4.167,323,,15.6,30.1,6.555,87.272,4.598,
11/02/2025,07:30:00 -0300,0,1,4.176,329,,10.8,22.8,6.169,89.119,4.516,
11/02/2025,07:35:00 -0300,0,1,4.182,324,,14.4,28.9,6.341,86.952,4.334,
11/02/2025,07:40:00 -0300,0,1,4.175,323,,13.2,27.7,6.555,86.403,4.455,
11/02/2025,07:45:00 -0300,0,1,4.176,329,,15.6,38.5,6.341,86.871,4.321,
11/02/2025,07:50:00 -0300,0,2,4.182,324,,14.4,28.9,6.384,85.292,4.102,
11/02/2025,07:55:00 -0300,0,1,4.167,327,,12,28.9,6.448,86.755,4.408,
11/02/2025,08:00:00 -0300,0.2,2,4.179,320,,14.4,27.7,6.126,88.962,4.449,
11/02/2025,08:05:00 -0300,0,3,4.191,319,,16.8,33.7,6.105,87.915,4.259,
11/02/2025,08:10:00 -0300,0,3,4.176,316,,12,24,6.169,88.656,4.442,
11/02/2025,08:15:00 -0300,0,9,4.19,319,,15.6,28.9,6.234,86.229,4.11,
11/02/2025,08:20:00 -0300,0,13,4.217,313,,13.2,27.7,6.191,87.901,4.341,
11/02/2025,08:25:00 -0300,0,12,4.221,309,,9.6,20.4,6.234,88.417,4.467,
11/02/2025,08:30:00 -0300,0,17,4.242,316,,13.2,25.2,6.491,85.164,4.186,
11/02/2025,08:35:00 -0300,0,24,4.283,319,,13.2,22.8,6.534,83.381,3.927,
11/02/2025,08:40:00 -0300,0,48,4.289,320,,12,22.8,6.598,84.205,4.13,
11/02/2025,08:45:00 -0300,0,49,4.317,320,,13.2,24,6.577,82.864,3.88,
11/02/2025,08:50:00 -0300,0,159,4.322,321,,15.6,31.3,6.77,81.765,3.879,
11/02/2025,08:55:00 -0300,0,138,4.314,326,,15.6,27.7,7.027,81.477,4.081,
11/02/2025,09:00:00 -0300,0,224,4.316,326,,15.6,34.9,7.177,81.973,4.314,
11/02/2025,09:05:00 -0300,0,72,4.331,331,,13.2,25.2,6.684,85.441,4.422,
11/02/2025,09:10:00 -0300,0,61,4.29,321,,13.2,27.7,6.641,83.699,4.086,
11/02/2025,09:15:00 -0300,0,81,4.32,319,,15.6,30.1,6.856,83.209,4.212,
11/02/2025,09:20:00 -0300,0,97,4.308,326,,12,24,6.727,84.262,4.266,
11/02/2025,09:25:00 -0300,0,188,4.296,331,,13.2,32.5,7.177,83.432,4.566,
11/02/2025,09:30:00 -0300,0,51,4.302,326,,14.4,26.5,6.684,85.034,4.354,
11/02/2025,09:35:00 -0300,0,96,4.301,320,,14.4,24,6.898,84.399,4.457,
11/02/2025,09:40:00 -0300,0,84,4.292,323,,12,27.7,6.641,84.884,4.286,
11/02/2025,09:45:00 -0300,0,149,4.317,321,,13.2,21.6,6.577,84.993,4.241,
11/02/2025,09:50:00 -0300,0,66,4.31,321,,14.4,26.5,6.362,88.074,4.538,
11/02/2025,09:55:00 -0300,0,71,4.307,330,,12,22.8,6.298,87.932,4.452,
11/02/2025,10:00:00 -0300,0,64,4.31,338,,12,22.8,6.019,87.753,4.148,
11/02/2025,10:05:00 -0300,0,72,4.316,314,,12,25.2,5.955,89.483,4.363,
11/02/2025,10:10:00 -0300,0,156,4.302,316,,12,22.8,6.298,87.153,4.325,
11/02/2025,10:15:00 -0300,0,104,4.311,314,,15.6,26.5,6.427,87.012,4.429,
11/02/2025,10:20:00 -0300,0,152,4.313,319,,13.2,22.8,6.469,86.471,4.382,
11/02/2025,10:25:00 -0300,0,121,4.301,320,,14.4,26.5,6.448,88.22,4.647,
11/02/2025,10:30:00 -0300,0,124,4.298,320,,12,25.2,6.255,89.636,4.684,
11/02/2025,10:35:00 -0300,0,406,4.316,323,,9.6,24,6.705,88.446,4.937,
11/02/2025,10:40:00 -0300,0,106,4.307,314,,13.2,24,7.134,84.581,4.72,
11/02/2025,10:45:00 -0300,0,96,4.301,313,,10.8,22.8,6.534,87.506,4.615,
11/02/2025,10:50:00 -0300,0,92,4.313,312,,8.4,16.8,6.384,89.055,4.718,
11/02/2025,10:55:00 -0300,0.2,124,4.296,320,,9.6,24,6.641,88.133,4.823,
11/02/2025,11:00:00 -0300,0,107,4.316,327,,14.4,26.5,6.684,83.894,4.161,
11/02/2025,11:05:00 -0300,0,107,4.299,323,,10.8,19.2,6.898,83.093,4.235,
11/02/2025,11:10:00 -0300,0,174,4.292,323,,12,24,7.006,82.962,4.317,
11/02/2025,11:15:00 -0300,0,118,4.311,314,,12,31.3,7.285,80.882,4.228,
11/02/2025,11:20:00 -0300,0,177,4.326,319,,10.8,21.6,7.327,78.859,3.909,
11/02/2025,11:25:00 -0300,0,122,4.292,317,,13.2,27.7,7.177,76.475,3.328,
11/02/2025,11:30:00 -0300,0,173,4.332,317,,10.8,24,7.263,76.521,3.419,
11/02/2025,11:35:00 -0300,0,219,4.308,317,,12,22.8,7.499,78.828,4.07,
11/02/2025,11:40:00 -0300,0,172,4.302,330,,10.8,18,7.671,78.515,4.181,
11/02/2025,11:45:00 -0300,0,141,4.304,330,,10.8,26.5,7.413,76.524,3.565,
11/02/2025,11:50:00 -0300,0,148,4.335,329,,12,22.8,7.37,76.553,3.529,
11/02/2025,11:55:00 -0300,0,127,4.302,320,,12,25.2,7.413,77.678,3.778,
11/02/2025,12:00:00 -0300,0,134,4.304,320,,12,20.4,7.349,77.687,3.717,
11/02/2025,12:05:00 -0300,0,142,4.332,319,,13.2,25.2,7.263,77.931,3.678,
11/02/2025,12:10:00 -0300,0,236,4.298,333,,10.8,26.5,7.435,76.599,3.6,
11/02/2025,12:15:00 -0300,0,252,4.31,331,,10.8,27.7,7.713,75.926,3.745,
11/02/2025,12:20:00 -0300,0,191,4.311,326,,12,19.2,7.949,75.908,3.971,
11/02/2025,12:25:00 -0300,0,161,4.298,324,,12,26.5,7.713,76.263,3.808,
11/02/2025,12:30:00 -0300,0,162,4.316,319,,10.8,22.8,7.671,75.779,3.676,
11/02/2025,12:35:00 -0300,0,139,4.301,320,,14.4,27.7,7.499,75.317,3.423,
11/02/2025,12:40:00 -0300,0,171,4.316,319,,14.4,22.8,7.52,75.271,3.436,
11/02/2025,12:45:00 -0300,0,148,4.326,324,,14.4,27.7,7.542,75.491,3.498,
11/02/2025,12:50:00 -0300,0,164,4.305,324,,13.2,25.2,7.435,74.742,3.253,
11/02/2025,12:55:00 -0300,0,179,4.302,313,,12,24,7.606,74.609,3.393,
11/02/2025,13:00:00 -0300,0,158,4.302,319,,10.8,21.6,7.649,73.466,3.216,
11/02/2025,13:05:00 -0300,0,189,4.337,317,,13.2,22.8,7.928,74.67,3.716,
11/02/2025,13:10:00 -0300,0,131,4.304,323,,12,27.7,7.713,74.244,3.428,
11/02/2025,13:15:00 -0300,0,146,4.31,321,,12,24,7.542,76.799,3.741,
11/02/2025,13:20:00 -0300,0,183,4.299,333,,8.4,22.8,7.671,74.513,3.437,
11/02/2025,13:25:00 -0300,0,177,4.305,314,,10.8,24,7.606,72.279,2.945,
11/02/2025,13:30:00 -0300,0,191,4.322,319,,9.6,21.6,7.821,72.535,3.202,
11/02/2025,13:35:00 -0300,0,224,4.304,320,,12,21.6,8.25,73.223,3.749,
11/02/2025,13:40:00 -0300,0,247,4.31,317,,13.2,28.9,8.035,71.456,3.197,
11/02/2025,13:45:00 -0300,0,237,4.305,319,,12,21.6,7.885,71.868,3.133,
11/02/2025,13:50:00 -0300,0,176,4.326,321,,12,28.9,7.992,72.77,3.413,
11/02/2025,13:55:00 -0300,0,227,4.302,326,,10.8,26.5,7.971,71.978,3.237,
11/02/2025,14:00:00 -0300,0,207,4.316,324,,12,21.6,7.949,70.806,2.985,
11/02/2025,14:05:00 -0300,0,159,4.302,321,,12,22.8,7.949,72.399,3.299,
11/02/2025,14:10:00 -0300,0,124,4.32,312,,9.6,22.8,7.971,72.642,3.367,
11/02/2025,14:15:00 -0300,0,136,4.316,313,,10.8,21.6,7.735,72.284,3.07,
11/02/2025,14:20:00 -0300,0,168,4.302,316,,13.2,25.2,7.735,72.522,3.116,
11/02/2025,14:25:00 -0300,0,138,4.308,321,,10.8,24,7.799,73.146,3.3,
11/02/2025,14:30:00 -0300,0,156,4.302,316,,9.6,22.8,7.864,72.824,3.299,
11/02/2025,14:35:00 -0300,0,161,4.337,307,,9.6,25.2,7.992,73.268,3.509,
11/02/2025,14:40:00 -0300,0,238,4.301,312,,12,20.4,8.035,71.849,3.274,
11/02/2025,14:45:00 -0300,0,212,4.316,302,,12,25.2,8.121,69.122,2.81,
11/02/2025,14:50:00 -0300,0,154,4.302,305,,12,24,7.992,71.24,3.112,
11/02/2025,14:55:00 -0300,0,243,4.317,310,,9.6,20.4,8.1,73.021,3.565,
11/02/2025,15:00:00 -0300,0,261,4.316,305,,12,27.7,8.271,69.392,3.009,
11/02/2025,15:05:00 -0300,0,138,4.302,314,,12,24,9.065,65.623,2.98,
11/02/2025,15:10:00 -0300,0,103,4.31,313,,14.4,25.2,9.129,64.543,2.807,
11/02/2025,15:15:00 -0300,0,134,4.305,312,,13.2,24,8.829,65.591,2.748,
11/02/2025,15:20:00 -0300,0,161,4.328,313,,10.8,22.8,8.25,70.072,3.126,
11/02/2025,15:25:00 -0300,0,153,4.304,309,,9.6,18,8.164,70.494,3.129,
11/02/2025,15:30:00 -0300,0,377,4.317,307,,9.6,21.6,8.421,71.901,3.656,
11/02/2025,15:35:00 -0300,0,319,4.304,302,,12,25.2,9.215,69.863,4.01,
11/02/2025,15:40:00 -0300,0,314,4.313,302,,12,20.4,8.378,71.191,3.474,
11/02/2025,15:45:00 -0300,0,172,4.317,296,,9.6,20.4,8.335,72.192,3.631,
11/02/2025,15:50:00 -0300,0,186,4.304,306,,7.2,20.4,9.451,68.371,3.929,
11/02/2025,15:55:00 -0300,0,103,4.304,305,,10.8,19.2,9.258,67.826,3.631,
11/02/2025,16:00:00 -0300,0,99,4.305,302,,7.2,15.6,8.7,71.603,3.866,
11/02/2025,16:05:00 -0300,0,317,4.319,303,,8.4,21.6,9.15,70.413,4.06,
11/02/2025,16:10:00 -0300,0,291,4.299,306,,10.8,24,9.365,65.856,3.316,
11/02/2025,16:15:00 -0300,0,246,4.32,307,,14.4,25.2,9.108,65.737,3.045,
11/02/2025,16:20:00 -0300,0,212,4.304,303,,12,26.5,8.979,65.472,2.865,
11/02/2025,16:25:00 -0300,0,186,4.31,299,,10.8,19.2,8.443,65.71,2.406,
11/02/2025,16:30:00 -0300,0,34,4.305,309,,10.8,25.2,8.185,66.806,2.392,
11/02/2025,16:35:00 -0300,0,39,4.305,305,,10.8,19.2,7.456,70.509,2.451,
11/02/2025,16:40:00 -0300,0,68,4.295,307,,9.6,18,7.52,71.791,2.767,
11/02/2025,16:45:00 -0300,0,86,4.305,307,,9.6,24,7.606,72.467,2.982,
11/02/2025,16:50:00 -0300,0,36,4.319,300,,9.6,20.4,7.628,71.386,2.79,
11/02/2025,16:55:00 -0300,0,101,4.307,293,,9.6,20.4,7.756,72.839,3.199,
11/02/2025,17:00:00 -0300,0,111,4.311,302,,8.4,16.8,7.949,71.933,3.208,
11/02/2025,17:05:00 -0300,0,47,4.299,306,,10.8,20.4,8.014,70.782,3.042,
11/02/2025,17:10:00 -0300,0,71,4.305,309,,10.8,20.4,7.713,71.868,2.968,
11/02/2025,17:15:00 -0300,0,48,4.317,299,,9.6,24,7.864,71.122,2.965,
11/02/2025,17:20:00 -0300,0,42,4.302,302,,10.8,20.4,7.735,68.353,2.283,
11/02/2025,17:25:00 -0300,0,47,4.305,303,,9.6,19.2,7.778,68.719,2.399,
11/02/2025,17:30:00 -0300,0,29,4.307,299,,8.4,19.2,7.778,71.214,2.901,
11/02/2025,17:35:00 -0300,0,38,4.304,299,,7.2,16.8,7.756,70.901,2.818,
11/02/2025,17:40:00 -0300,0,13,4.293,299,,9.6,18,7.606,69.914,2.477,
11/02/2025,17:45:00 -0300,0,7,4.304,298,,9.6,19.2,7.435,69.738,2.277,
11/02/2025,17:50:00 -0300,0,6,4.302,298,,8.4,15.6,7.285,71.464,2.475,
11/02/2025,17:55:00 -0300,0,3,4.284,295,,7.2,15.6,7.306,71.25,2.454,
11/02/2025,18:00:00 -0300,0,2,4.287,306,,9.6,18,7.499,70.439,2.479,
11/02/2025,18:05:00 -0300,0,1,4.287,296,,8.4,20.4,7.585,69.497,2.372,
11/02/2025,18:10:00 -0300,0,1,4.275,296,,10.8,21.6,7.864,69.793,2.699,
11/02/2025,18:15:00 -0300,0,1,4.269,281,,7.2,16.8,7.735,70.484,2.715,
11/02/2025,18:20:00 -0300,0,1,4.271,293,,9.6,16.8,7.649,69.281,2.39,
11/02/2025,18:25:00 -0300,0,1,4.256,306,,10.8,20.4,7.821,66.609,2.003,
11/02/2025,18:30:00 -0300,0,1,4.26,284,,3.6,10.8,7.499,72.096,2.806,
11/02/2025,18:35:00 -0300,0,1,4.263,258,,2.4,7.2,7.091,74.189,2.816,
11/02/2025,18:40:00 -0300,0,1,4.25,250,,3.6,7.2,6.705,75.294,2.65,
11/02/2025,18:45:00 -0300,0,1,4.254,248,,3.6,8.4,6.555,76.345,2.7,
11/02/2025,18:50:00 -0300,0,1,4.256,253,,2.4,8.4,6.555,77.755,2.958,
11/02/2025,18:55:00 -0300,0,1,4.248,246,,6,10.8,6.727,77.125,3.01,
11/02/2025,19:00:00 -0300,0,1,4.25,247,,4.8,10.8,6.727,77.551,3.088,
11/02/2025,19:05:00 -0300,0,1,4.253,253,,3.6,8.4,6.684,77.22,2.986,
11/02/2025,19:10:00 -0300,0,1,4.236,256,,1.2,6,6.598,77.02,2.866,
11/02/2025,19:15:00 -0300,0,1,4.242,251,,1.2,6,6.276,77.523,2.645,
11/02/2025,19:20:00 -0300,0,1,4.248,256,,2.4,6,5.998,78.856,2.613,
11/02/2025,19:25:00 -0300,0,1,4.236,253,,2.4,4.8,5.955,79.207,2.634,
11/02/2025,19:30:00 -0300,0,1,4.241,253,,1.2,3.6,5.654,79.509,2.395,
11/02/2025,19:35:00 -0300,0,1,4.244,247,,2.4,7.2,5.504,80.742,2.464,
11/02/2025,19:40:00 -0300,0,1,4.236,241,,3.6,6,5.376,81.605,2.488,
11/02/2025,19:45:00 -0300,0,1,4.238,261,,1.2,4.8,5.14,81.959,2.318,
11/02/2025,19:50:00 -0300,0,1,4.239,274,,0,1.2,4.775,82.251,2.011,
11/02/2025,19:55:00 -0300,0,1,4.223,274,,0,1.2,4.389,82.809,1.728,
11/02/2025,20:00:00 -0300,0,1,4.232,272,,0,3.6,4.368,83.647,1.847,
11/02/2025,20:05:00 -0300,0,1,4.236,270,,1.2,3.6,4.346,84.201,1.919,
11/02/2025,20:10:00 -0300,0,1,4.224,265,,1.2,7.2,4.432,85.281,2.181,
11/02/2025,20:15:00 -0300,0,1,4.23,291,,2.4,7.2,4.882,84.027,2.416,
11/02/2025,20:20:00 -0300,0,1,4.233,284,,1.2,6,5.032,83.507,2.476,
11/02/2025,20:25:00 -0300,0,1,4.221,258,,1.2,4.8,5.14,82.663,2.438,
11/02/2025,20:30:00 -0300,0,1,4.227,272,,1.2,7.2,5.333,81.752,2.471,
11/02/2025,20:35:00 -0300,0,1,4.23,254,,1.2,6,5.44,82.142,2.643,
11/02/2025,20:40:00 -0300,0,1,4.221,246,,2.4,6,5.74,82.316,2.967,
11/02/2025,20:45:00 -0300,0,1,4.223,307,,8.4,18,6.791,83.986,4.282,
11/02/2025,20:50:00 -0300,0,1,4.227,310,,8.4,18,6.856,84.169,4.376,
11/02/2025,20:55:00 -0300,0,1,4.209,312,,9.6,15.6,6.963,84.317,4.506,
11/02/2025,21:00:00 -0300,0,1,4.218,292,,7.2,19.2,6.834,82.939,4.145,
11/02/2025,21:05:00 -0300,0,1,4.223,289,,7.2,14.4,6.877,82.557,4.121,
11/02/2025,21:10:00 -0300,0,1,4.214,302,,9.6,21.6,7.177,80.099,3.985,
11/02/2025,21:15:00 -0300,0,1,4.217,295,,9.6,24,7.37,79.396,4.047,
11/02/2025,21:20:00 -0300,0,1,4.221,293,,7.2,20.4,7.456,80.357,4.302,
11/02/2025,21:25:00 -0300,0,1,4.205,306,,6,16.8,7.285,83.684,4.714,
11/02/2025,21:30:00 -0300,0,1,4.212,298,,7.2,14.4,7.242,83.314,4.609,
11/02/2025,21:35:00 -0300,0,1,4.218,303,,8.4,21.6,7.499,82.055,4.643,
11/02/2025,21:40:00 -0300,0,1,4.205,292,,7.2,18,7.563,80.966,4.515,
11/02/2025,21:45:00 -0300,0,1,4.211,296,,10.8,19.2,7.778,77.858,4.165,
11/02/2025,21:50:00 -0300,0,1,4.215,302,,9.6,22.8,7.864,76.062,3.916,
11/02/2025,21:55:00 -0300,0,1,4.206,292,,10.8,21.6,8.014,74.803,3.824,
11/02/2025,22:00:00 -0300,0,1,4.209,299,,10.8,18,8.014,74.463,3.76,
11/02/2025,22:05:00 -0300,0,1,4.212,298,,13.2,24,8.1,73.542,3.666,
11/02/2025,22:10:00 -0300,0,1,4.197,305,,10.8,19.2,8.057,73.59,3.634,
11/02/2025,22:15:00 -0300,0,1,4.206,298,,12,24,8.035,73.365,3.57,
11/02/2025,22:20:00 -0300,0,1,4.211,303,,10.8,21.6,7.992,73.301,3.516,
11/02/2025,22:25:00 -0300,0,1,4.197,307,,10.8,20.4,7.971,74.688,3.761,
11/02/2025,22:30:00 -0300,0,1,4.203,303,,10.8,20.4,7.949,73.716,3.555,
